H2          5.00E-1
HD          2.00E-5
He          1.40E-1
C           7.30E-9
N           2.14E-9
O           1.76E-8
S           2.00E-8
Si          3.00E-9
Na          3.00E-9
Mg          3.00E-9
Fe          3.00E-9
P           3.00E-9
F           2.00E-8
Cl          3.00E-9
