 201 N           C2O                     CN          CO                                   5.50e-10     0.00      0.0    10   300  5 C NN L
 202 N           CO2                     NO          CO                                   3.20e-13     0.00   1710.0   291   523  5 A NN M
 203 N           CS                      S           CN                                   3.80e-11     0.50   1160.0    38   300  5 C NN L
 204 N           PN                      P           N2                                   1.00e-18     0.00      0.0    10   300  5 C NN L
 205 N           HCS                     S           HCN                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 206 N           NO2                     N2          O           O                        2.41e-12     0.00      0.0   300   300  5 A NN M
 207 N           NO2                     NO          NO                                   1.00e-12     0.00      0.0    10   300  5 C NN L
 208 N           NO2                     O2          N2                                   1.00e-12     0.00      0.0    10   300  5 C NN L
 209 N           NO2                     N2O         O                                    3.00e-12     0.00      0.0   200  2500  5 C NN M
 210 N           NS                      S           N2                                   3.00e-11    -0.60      0.0    10   300  5 C NN L
 211 N           PO                      P           NO                                   2.55e-12     0.00      0.0    10   300  5 C NN L
 212 N           PO                      PN          O                                    3.00e-11    -0.60      0.0    10   300  5 C NN L
 213 N           C4                      C3          CN                                   1.00e-10     0.00      0.0    10   300  5 C NN L
 214 N           SO                      NS          O                                    4.68e-11     0.50   8254.0   275   300  5 C NN L
 215 N           SO                      S           NO                                   1.73e-11     0.50    750.0    25   300  5 C NN L
 216 N           C4H                     C4N         H                                    1.70e-11     0.00      0.0    10   300  5 C NN L
 217 N           C3N                     CN          C2N                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 218 N           NCCN                    N2          C2N                                  1.00e-11     0.00      0.0   300   300  5 C NN M
 219 N           C5                      CN          C4                                   1.00e-13     0.00      0.0    10   300  5 C NN L
 220 N           C5H                     C5N         H                                    1.70e-11     0.00      0.0    10   300  5 C NN L
 221 N           C4N                     CN          C3N                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 222 N           C5H2                    HC5N        H                                    1.00e-13     0.00      0.0    10   300  5 C NN L
 223 N           S2                      NS          S                                    1.73e-11     0.50   4000.0   133   300  5 C NN L
 224 N           C6                      CN          C5                                   1.00e-10     0.00      0.0    10   300  5 C NN L
 225 N           C6H                     CN          C5H                                  1.00e-13     0.00      0.0    10   300  5 C NN L
 226 N           C5N                     CN          C4N                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 227 N           C7                      CN          C6                                   1.00e-13     0.00      0.0    10   300  5 C NN L
 228 N           C7H                     C7N         H                                    1.70e-11     0.00      0.0    10   300  5 C NN L
 229 N           C7H2                    HC7N        H                                    1.00e-13     0.00      0.0    10   300  5 C NN L
 230 N           C8                      CN          C7                                   1.00e-10     0.00      0.0    10   300  5 C NN L
 231 N           C8H                     CN          C7H                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 232 N           C7N                     C2N         C5N                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 233 N           C9                      CN          C8                                   1.00e-13     0.00      0.0    10   300  5 C NN L
 234 N           C9H                     C9N         H                                    1.70e-11     0.00      0.0    10   300  5 C NN L
 235 N           C9N                     C2N         C7N                                  1.00e-10     0.00      0.0    10   300  5 C NN L
 236 CH2         CH2                     CH3         CH                                   4.00e-10     0.00   5000.0   300  2500  5 C NN M
 237 CH2         CH2                     C2H2        H           H                        1.80e-10     0.00    400.0   300  3000  5 A NN L
 238 CH2         CH2                     C2H2        H2                                   2.63e-09     0.00   6013.0  1100  2720  5 A NN M
 239 CH2         CH2                     C2H3        H                                    3.32e-11     0.00      0.0  1600  2300  5 A NN M
 240 CH2         O                       OH          CH                                   4.98e-10     0.00   6000.0  1900  2300  5 A NN M
 241 CH2         O                       CO          H           H                        1.33e-10     0.00      0.0    10  2500  5 A NN L
 242 CH2         O                       CO          H2                                   8.00e-11     0.00      0.0  1900  2600  5 A NN L
 243 CH2         O                       HCO         H                                    5.01e-11     0.00      0.0  1200  1812  5 A NN M
 244 CH2         CH4                     CH3         CH3                                  7.13e-12     0.00   5050.0   296  2500  5 C NN M
 245 CH2         OH                      O           CH3                                  1.44e-11     0.50   3000.0   100   300  5 C NN L
 246 CH2         OH                      H2O         CH                                   1.44e-11     0.50   3000.0   100   300  5 C NN L
 247 CH2         OH                      H2CO        H                                    3.00e-11     0.00      0.0    10  2500  5 A NN L
 248 CH2         CN                      HCN         CH                                   5.30e-12     0.00   2500.0    83   300  5 C NN L
 249 CH2         Si                      HCSi        H                                    1.00e-10     0.00      0.0    10   300  5 C NN L
 250 CH2         N2                      HCN         NH                                   8.00e-12     0.00  18000.0  1500  2000  5 A NN M
 251 CH2         HCO                     CO          CH3                                  3.00e-11     0.00      0.0    10  2500  5 A NN L
 252 CH2         NO                      HCN         OH                                   3.65e-12     0.00      0.0   300  2000  5 A NN M
 253 CH2         NO                      H2CO        N                                    2.70e-12     0.00   3500.0   116   300  5 C NN L
 254 CH2         H2CO                    HCO         CH3                                  3.30e-13     0.00   3270.0   109   300  5 C NN L
 255 CH2         HNO                     NO          CH3                                  1.70e-11     0.00      0.0    10   300  5 C NN L
 256 CH2         O2                      CO2         H           H                        3.65e-11    -3.30   1443.0  1000  1828  5 B NN C
 257 CH2         O2                      CO2         H2                                   2.92e-11    -3.30   1443.0  1000  1828  5 B NN C
 258 CH2         O2                      HCO         OH                                   4.10e-11     0.00    750.0   300  2500  5 C NN M
 259 CH2         O2                      H2CO        O                                    3.65e-11    -3.30   1443.0  1000  1828  5 B NN C
 260 CH2         O2                      CO          H2O                                  2.48e-10    -3.30   1443.0  1000  1828  5 B NN C
 261 CH2         S                       HCS         H                                    1.00e-10     0.00      0.0    10   300  5 C NN L
 262 CH2         S                       CS          H2                                   1.00e-10     0.00      0.0    10   300  5 C NN L
 263 CH2         NO2                     H2CO        NO                                   6.91e-11     0.00      0.0   295   295  5 A NN M
 264 NH          NH                      N2          H           H                        1.16e-09     0.00      0.0   298   298  5 A NN M
 265 NH          NH                      N2          H2                                   1.70e-11     0.00      0.0    10   300  5 C NN L
 266 NH          NH                      NH2         N                                    1.03e-14     3.07  -1123.0   300  3000  5 A NN L
 267 NH          O                       OH          N                                    1.16e-11     0.00      0.0   250  3000  5 A NN L
 268 NH          O                       NO          H                                    1.16e-10     0.00      0.0   250  3000  5 A NN L
 269 NH          CH4                     CH3         NH2                                  6.63e-16     6.13   5895.0   300  2000  5 A NN L
 270 NH          OH                      HNO         H                                    3.32e-11     0.00      0.0   298  3000  5 A NN L
 271 NH          OH                      NH2         O                                    2.93e-12     0.10   5800.0   298  3000  5 A NN L
 272 NH          OH                      H2O         N                                    3.11e-12     1.20      0.0   298  3000  5 A NN L
 273 NH          NH3                     NH2         NH2                                  5.25e-10     0.00  13470.0  1300  1700  5 A NN M
 274 NH          H2O                     OH          NH2                                  1.83e-12     1.60  14090.0   600  3000  5 A NN L
 275 NH          CN                      HCN         N                                    2.94e-12     0.50   1000.0    33   300  5 C NN L
 276 NH          NO                      N2O         H                                    1.16e-10    -1.03    420.0   295  4000  5 B NN C
 277 NH          NO                      N2          O           H                        5.00e-11     0.00      0.0   300  2500  5 C NN M
 278 NH          NO                      N2          OH                                   1.46e-11    -0.58     37.0   295  4000  5 A NN L
 279 NH          S                       HS          N                                    1.73e-11     0.50   4000.0   133   300  5 C NN L
 280 NH          S                       NS          H                                    1.00e-10     0.00      0.0    10   300  5 C NN L
 281 NH          NO2                     HNO         NO                                   5.72e-12     0.50   2500.0    83   300  5 C NN L
 282 NH          NO2                     N2O         OH                                   1.44e-13     0.00  -1140.0   200   300  5 A NN L
 283 CH3         CH3                     CH4         CH2                                  7.13e-12     0.00   5052.0  1950  2300  5 A NN M
 284 CH3         CH3                     C2H4        H2                                   1.66e-08     0.00  16556.0   300  2651  5 C NN M
 285 CH3         CH3                     C2H5        H                                    1.46e-11     0.10   5335.0   200  3000  5 A NN L
 286 CH3         O                       H2CO        H                                    1.30e-10     0.00      0.0    10  2500  5 A NN L
 287 CH3         O                       CO          H2          H                        3.60e-11     0.00    202.0   354   925  5 A NN L
 288 CH3         NH2                     CH2         NH3                                  4.76e-17     5.77   -151.0   300  2000  5 B NN L
 289 CH3         OH                      CH4         O                                    3.27e-14     2.20   2240.0   298  2500  5 A NN L
 290 CH3         OH                      H2O         CH2                                  1.20e-10     0.00   1400.0   300  1000  5 A NN L
 291 CH3         OH                      H2CO        H2                                   1.70e-12     0.00      0.0   700   700  5 A NN M
 292 CH3         OH                      HOCH        H2                                   9.10e-11     0.00   1500.0   300   700  5 A NN M
 293 CH3         NH3                     CH4         NH2                                  9.55e-14     0.00   4890.0   300  2500  5 C NN M
 294 CH3         H2O                     OH          CH4                                  2.30e-15     3.47   6681.0   300  3000  5 A NN L
 295 CH3         CN                      HCN         CH2                                  9.21e-12     0.70   1500.0    50   300  5 C NN L
 296 CH3         Si                      SiCH2       H                                    1.00e-10     0.00      0.0    10   300  5 C NN L
 297 CH3         HCO                     CO          CH4                                  2.00e-10     0.00      0.0   300  2500  5 A NN L
 298 CH3         NO                      HCN         H2O                                  4.00e-12     0.00   7900.0  1100  2080  5 A NN M
 299 CH3         H2CO                    HCO         CH4                                  1.34e-15     5.05   1636.0   300  2500  5 A NN L
 300 CH3         HNO                     NO          CH4                                  3.32e-12     0.00      0.0    10   913  5 C NN L
 301 CH3         O2                      HCO         H2O                                  1.66e-12     0.00      0.0  1700  2000  5 A NN M
 302 CH3         O2                      H2CO        OH                                   5.64e-13     0.00   4500.0   298  3000  5 B NN C
 303 CH3         O2                      O2H         CH2                                  5.30e-12     0.00  34975.0  1165 41000  5 C NN L
 304 CH3         S                       H2CS        H                                    1.40e-10     0.00      0.0    10   300  5 C NN L
 305 CH3         NO2                     H2CO        HNO                                  5.41e-12     0.00      0.0   298   298  5 A NN M
 306 CH3         O2H                     O2          CH4                                  6.00e-12     0.00      0.0    10  2500  5 A NN L
 307 CH3         H2S                     HS          CH4                                  3.30e-13     0.00   1105.0   300  2500  5 C NN M
