DCNH+       E-                      CN          D           H                       9.30E-08    -0.65      0.0    0.    0.  5     
HCND+       E-                      CN          D           H                       9.30E-08    -0.65      0.0    0.    0.  5     
HD2O+       E-                      OH          D           D                       8.60E-08    -0.50      0.0    0.    0.  5     
O           DCO                     CO2         D                                   5.00E-11     0.00      0.0    0.    0.  5     
HD2O+       E-                      HDO         D                                   7.20E-08    -0.50      0.0    0.    0.  5     
DCND+       E-                      DCN         D                                   9.50E-08    -0.65      0.0    0.    0.  5     
DCND+       E-                      DNC         D                                   9.50E-08    -0.65      0.0    0.    0.  5     
DCND+       E-                      CN          D           D                       9.30E-08    -0.65      0.0    0.    0.  5     
HD          D2O+                    HD2O+       D                                   4.80E-10     0.00      0.0    0.    0.  5     
H2          C2D+                    C2H2+       D                                   3.67E-10     0.00      0.0    0.    0.  5     
CD          N                       CN          D                                   1.66E-10    -0.09      0.0    0.    0.  5     
HD          HDO+                    H2DO+       D                                   3.20E-10     0.00      0.0    0.    0.  5     
HD          CH2+                    CH3+        D                                   4.00E-10     0.00      0.0    0.    0.  5     
D3O+        E-                      OD          D           D                       2.58E-07    -0.50      0.0    0.    0.  5     
CH2D3+      E-                      CHD2        D           H                       1.18E-07    -0.52      0.0    0.    0.  5     
H2          CD2+                    CH2D+       D                                   8.00E-10     0.00      0.0    0.    0.  5     
HD          CH+                     CH2+        D                                   4.00E-10     0.00      0.0    0.    0.  5     
HCND+       E-                      HCN         D                                   4.75E-08    -0.65      0.0    0.    0.  5     
DCNH+       E-                      HNC         D                                   4.75E-08    -0.65      0.0    0.    0.  5     
HCND+       E-                      HNC         D                                   4.75E-08    -0.65      0.0    0.    0.  5     
DCNH+       E-                      HCN         D                                   4.75E-08    -0.65      0.0    0.    0.  5     
C           CD                      C2          D                                   6.59E-11     0.00      0.0    0.    0.  5     
H2DO+       E-                      H2O         D                                   3.60E-08    -0.50      0.0    0.    0.  5     
C           DCO                     C2O         D                                   1.00E-10     0.00      0.0    0.    0.  5     
HD+         HD                      H2D+        D                                   1.04E-09     0.00      0.0    0.    0.  5     
H2          C2HD+                   C2H3+       D                                   2.50E-12     0.00      0.0    0.    0.  5     
CD2         O                       DCO         D                                   5.01E-11     0.00      0.0    0.    0.  5     
C+          HDO                     HOC+        D                                   9.00E-10    -0.50      0.0    0.    0.  5     
CHD2        O                       HDCO        D                                   8.67E-11     0.00      0.0    0.    0.  5     
O           D2CO                    CO          OD          D                       1.00E-10     0.00      0.0    0.    0.  5     
D2CO+       E-                      CO          D           D                       5.00E-07    -0.50      0.0    0.    0.  5     
CD3+        O                       D2CO+       D                                   4.00E-11     0.00      0.0    0.    0.  5     
C           C3D                     C4          D                                   1.00E-10     0.00      0.0    0.    0.  5     
C           C4D                     C5          D                                   1.00E-10     0.00      0.0    0.    0.  5     
D3+         CO                      DCO+        D2                                  1.70E-09     0.00      0.0    0.    0.  5     
He+         CO                      O           C+          He                      1.60E-09     0.00      0.0    0.    0.  5     
CH2D3+      CO                      DCO+        CH2D2                               6.00E-10     0.00      0.0    0.    0.  5     
CH2D3+      CO                      HCO+        CHD3                                4.00E-10     0.00      0.0    0.    0.  5     
CH2         O                       CO          H2                                  8.00E-11     0.00      0.0    0.    0.  5     
CHD         O                       CO          HD                                  8.00E-11     0.00      0.0    0.    0.  5     
C           O2                      CO          O                                   4.70E-11    -0.34      0.0    0.    0.  5     
O           C2                      CO          C                                   1.00E-10     0.00      0.0    0.    0.  5     
O           HCO                     CO          OH                                  5.00E-11     0.00      0.0    0.    0.  5     
C           DCO+                    CO          CD+                                 1.10E-09     0.00      0.0    0.    0.  5     
O           C2H                     CO          CH                                  1.70E-11     0.00      0.0    0.    0.  5     
H           HCO                     CO          H2                                  2.00E-10     0.00      0.0    0.    0.  5     
C           HCO+                    CO          CH+                                 1.10E-09     0.00      0.0    0.    0.  5     
C           HCO                     CO          CH                                  1.00E-10     0.00      0.0    0.    0.  5     
O           C4                      C3          CO                                  1.00E-10     0.00      0.0    0.    0.  5     
O           C2O                     CO          CO                                  8.59E-11     0.00      0.0    0.    0.  5     
C           NO                      CO          N                                   9.00E-11     0.00      0.0    0.    0.  5     
HCO+        E-                      CO          H                                   2.40E-07    -0.69      0.0    0.    0.  5     
HCO+        D                       DCO+        H                                   1.00E-09     0.00      0.0    0.  200.  5     
HDO         HCO+                    CO          H2DO+                               2.50E-09    -0.50      0.0    0.    0.  5     
HCO+        C3                      C3H+        CO                                  2.00E-09     0.00      0.0    0.    0.  5     
H2O         HCO+                    CO          H3O+                                2.50E-09    -0.50      0.0    0.    0.  5     
O           C5H+                    C4          HCO+                                2.00E-10     0.00      0.0    0.    0.  5     
H2          HOC+                    HCO+        H2                                  3.80E-10     0.00      0.0    0.    0.  5     
O           C6H2+                   C5H         HCO+                                2.00E-10     0.00      0.0    0.    0.  5     
O           C3H2+                   HCO+        C2H                                 2.00E-10     0.00      0.0    0.    0.  5     
O           H2C3H+                  HCO+        C2H2                                2.00E-10     0.00      0.0    0.    0.  5     
H2          DOC+                    HCO+        HD                                  2.53E-10     0.00      0.0    0.    0.  5     
O           C3H3+                   HCO+        C2H2                                2.00E-10     0.00      0.0    0.    0.  5     
C+          H2O                     HCO+        H                                   9.00E-10    -0.50      0.0    0.    0.  5     
O           C7H+                    C6          HCO+                                2.00E-10     0.00      0.0    0.    0.  5     
O           C3H2D+                  HCO+        C2HD                                1.33E-10     0.00      0.0    0.    0.  5     
C+          HDO                     HCO+        D                                   4.50E-10    -0.50      0.0    0.    0.  5     
O           HDC3H+                  HCO+        C2HD                                1.33E-10     0.00      0.0    0.    0.  5     
HDO         DCO+                    CO          HD2O+                               2.50E-09    -0.50      0.0    0.    0.  5     
DCO+        C3                      C3D+        CO                                  2.00E-09     0.00      0.0    0.    0.  5     
H2O         DCO+                    CO          H2DO+                               2.50E-09    -0.50      0.0    0.    0.  5     
CD3+        O                       DCO+        D2                                  4.00E-10     0.00      0.0    0.    0.  5     
H2          DOC+                    DCO+        H2                                  1.27E-10     0.00      0.0    0.    0.  5     
C+          HDO                     DCO+        H                                   4.50E-10    -0.50      0.0    0.    0.  5     
C+          H2O                     HOC+        H                                   1.80E-09    -0.50      0.0    0.    0.  5     
D3+         H2O                     HD2O+       HD                                  3.54E-09    -0.50      0.0    0.    0.  5     
D3+         H2O                     H2DO+       D2                                  1.77E-09    -0.50      0.0    0.    0.  5     
H+          H2O                     H2O+        H                                   6.90E-09    -0.50      0.0    0.    0.  5     
H3O+        HCN                     HCNH+       H2O                                 3.80E-09    -0.50      0.0    0.    0.  5     
H3O+        C3                      C3H+        H2O                                 2.00E-09     0.00      0.0    0.    0.  5     
H3O+        E-                      H2O         H                                   1.08E-07    -0.50      0.0    0.    0.  5     
H2DO+       C3                      C3D+        H2O                                 6.67E-10     0.00      0.0    0.    0.  5     
H3O+        HNC                     HCNH+       H2O                                 4.00E-09    -0.50      0.0    0.    0.  5     
H2DO+       HCN                     HCND+       H2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
H2DO+       HCN                     DCNH+       H2O                                 9.50E-10    -0.50      0.0    0.    0.  5     
H2DO+       HNC                     DCNH+       H2O                                 1.00E-09    -0.50      0.0    0.    0.  5     
H2DO+       HNC                     HCND+       H2O                                 1.00E-09    -0.50      0.0    0.    0.  5     
HD2O+       HCN                     DCND+       H2O                                 6.33E-10    -0.50      0.0    0.    0.  5     
D3+         HDO                     HD2O+       D2                                  3.54E-09    -0.50      0.0    0.    0.  5     
C+          HDO                     DOC+        H                                   9.00E-10    -0.50      0.0    0.    0.  5     
D3+         HDO                     D3O+        HD                                  2.36E-09    -0.50      0.0    0.    0.  5     
H2DO+       C3                      C3H+        HDO                                 1.33E-09     0.00      0.0    0.    0.  5     
HD2O+       C3                      C3D+        HDO                                 1.33E-09     0.00      0.0    0.    0.  5     
