!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123     w  j  i  t
H+          CHD2CHO                 CH2DCHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  2  2
H+          CHD2CHO                 CH3CDO+     D                                    3.60E-10    -0.50      0.0              5       !  1  4  2  2
D+          CH3CDO                  CHD2CHO+    H                                    1.08E-09    -0.50      0.0              5       !  3  1  3  2
D+          CH3CDO                  CH2DCDO+    H                                    1.08E-09    -0.50      0.0              5       !  3  2  3  2
D+          CH3CDO                  CH2DCHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  3  2
D+          CH3CDO                  CH3CDO+     D                                    3.60E-10    -0.50      0.0              5       !  1  4  3  2
H+          CH2DCDO                 CHD2CHO+    H                                    1.08E-09    -0.50      0.0              5       !  3  1  4  2
H+          CH2DCDO                 CH2DCDO+    H                                    1.08E-09    -0.50      0.0              5       !  3  2  4  2
H+          CH2DCDO                 CH2DCHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  4  2
H+          CH2DCDO                 CH3CDO+     D                                    3.60E-10    -0.50      0.0              5       !  1  4  4  2
D+          CHD2CHO                 CD3CHO+     H                                    3.60E-10    -0.50      0.0              5       !  1  1  1  3
D+          CHD2CHO                 CHD2CDO+    H                                    1.08E-09    -0.50      0.0              5       !  3  2  1  3
D+          CHD2CHO                 CHD2CHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  1  3
D+          CHD2CHO                 CH2DCDO+    D                                    1.08E-09    -0.50      0.0              5       !  3  4  1  3
H+          CD3CHO                  CD3CHO+     H                                    3.60E-10    -0.50      0.0              5       !  1  1  2  3
H+          CD3CHO                  CHD2CDO+    H                                    1.08E-09    -0.50      0.0              5       !  3  2  2  3
H+          CD3CHO                  CHD2CHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  2  3
H+          CD3CHO                  CH2DCDO+    D                                    1.08E-09    -0.50      0.0              5       !  3  4  2  3
D+          CH2DCDO                 CD3CHO+     H                                    3.60E-10    -0.50      0.0              5       !  1  1  3  3
D+          CH2DCDO                 CHD2CDO+    H                                    1.08E-09    -0.50      0.0              5       !  3  2  3  3
D+          CH2DCDO                 CHD2CHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  3  3
D+          CH2DCDO                 CH2DCDO+    D                                    1.08E-09    -0.50      0.0              5       !  3  4  3  3
H+          CHD2CDO                 CD3CHO+     H                                    3.60E-10    -0.50      0.0              5       !  1  1  4  3
H+          CHD2CDO                 CHD2CDO+    H                                    1.08E-09    -0.50      0.0              5       !  3  2  4  3
H+          CHD2CDO                 CHD2CHO+    D                                    1.08E-09    -0.50      0.0              5       !  3  3  4  3
H+          CHD2CDO                 CH2DCDO+    D                                    1.08E-09    -0.50      0.0              5       !  3  4  4  3
D+          CD3CHO                  CD3CDO+     H                                    7.20E-10    -0.50      0.0              5       !  1  1  1  4
D+          CD3CHO                  CD3CHO+     D                                    7.20E-10    -0.50      0.0              5       !  1  2  1  4
D+          CD3CHO                  CHD2CDO+    D                                    2.16E-09    -0.50      0.0              5       !  3  3  1  4
D+          CHD2CDO                 CD3CDO+     H                                    7.20E-10    -0.50      0.0              5       !  1  1  2  4
D+          CHD2CDO                 CD3CHO+     D                                    7.20E-10    -0.50      0.0              5       !  1  2  2  4
D+          CHD2CDO                 CHD2CDO+    D                                    2.16E-09    -0.50      0.0              5       !  3  3  2  4
H+          CD3CDO                  CD3CDO+     H                                    7.20E-10    -0.50      0.0              5       !  1  1  3  4
H+          CD3CDO                  CD3CHO+     D                                    7.20E-10    -0.50      0.0              5       !  1  2  3  4
H+          CD3CDO                  CHD2CDO+    D                                    2.16E-09    -0.50      0.0              5       !  3  3  3  4
D+          CD3CDO                  CD3CDO+     D                                    3.60E-09    -0.50      0.0              5       !  1  1  1  5
H3O+        CH3CHO                  CH3CHOH+    H2O                                  3.60E-09    -0.50      0.0              5
CH3CHOH+    E-                      CH3CHO      H                                    1.50E-07    -0.50      0.0              5
CH2DCHOH+   E-                      CH2DCHO     H                                    9.00E-08    -0.50      0.0              5       !  3  1  1  1
CH2DCHOH+   E-                      CH3CDO      H                                    3.00E-08    -0.50      0.0              5       !  1  2  1  1
CH2DCHOH+   E-                      CH3CHO      D                                    3.00E-08    -0.50      0.0              5       !  1  3  1  1
CH3CDOH+    E-                      CH2DCHO     H                                    9.00E-08    -0.50      0.0              5       !  3  1  2  1
CH3CDOH+    E-                      CH3CDO      H                                    3.00E-08    -0.50      0.0              5       !  1  2  2  1
CH3CDOH+    E-                      CH3CHO      D                                    3.00E-08    -0.50      0.0              5       !  1  3  2  1
CH3CHOD+    E-                      CH2DCHO     H                                    9.00E-08    -0.50      0.0              5       !  3  1  3  1
CH3CHOD+    E-                      CH3CDO      H                                    3.00E-08    -0.50      0.0              5       !  1  2  3  1
CH3CHOD+    E-                      CH3CHO      D                                    3.00E-08    -0.50      0.0              5       !  1  3  3  1
CHD2CHOH+   E-                      CHD2CHO     H                                    4.50E-08    -0.50      0.0              5       !  3  1  1  2
CHD2CHOH+   E-                      CH2DCDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  1  2
CHD2CHOH+   E-                      CH2DCHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  1  2
CHD2CHOH+   E-                      CH3CDO      D                                    1.50E-08    -0.50      0.0              5       !  1  4  1  2
CH2DCDOH+   E-                      CHD2CHO     H                                    4.50E-08    -0.50      0.0              5       !  3  1  2  2
CH2DCDOH+   E-                      CH2DCDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  2  2
CH2DCDOH+   E-                      CH2DCHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  2  2
CH2DCDOH+   E-                      CH3CDO      D                                    1.50E-08    -0.50      0.0              5       !  1  4  2  2
CH2DCHOD+   E-                      CHD2CHO     H                                    4.50E-08    -0.50      0.0              5       !  3  1  3  2
CH2DCHOD+   E-                      CH2DCDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  3  2
CH2DCHOD+   E-                      CH2DCHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  3  2
CH2DCHOD+   E-                      CH3CDO      D                                    1.50E-08    -0.50      0.0              5       !  1  4  3  2
CH3CDOD+    E-                      CHD2CHO     H                                    4.50E-08    -0.50      0.0              5       !  3  1  4  2
CH3CDOD+    E-                      CH2DCDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  4  2
CH3CDOD+    E-                      CH2DCHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  4  2
CH3CDOD+    E-                      CH3CDO      D                                    1.50E-08    -0.50      0.0              5       !  1  4  4  2
CD3CHOH+    E-                      CD3CHO      H                                    1.50E-08    -0.50      0.0              5       !  1  1  1  3
CD3CHOH+    E-                      CHD2CDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  1  3
CD3CHOH+    E-                      CHD2CHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  1  3
CD3CHOH+    E-                      CH2DCDO     D                                    4.50E-08    -0.50      0.0              5       !  3  4  1  3
CHD2CDOH+   E-                      CD3CHO      H                                    1.50E-08    -0.50      0.0              5       !  1  1  2  3
CHD2CDOH+   E-                      CHD2CDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  2  3
CHD2CDOH+   E-                      CHD2CHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  2  3
CHD2CDOH+   E-                      CH2DCDO     D                                    4.50E-08    -0.50      0.0              5       !  3  4  2  3
CHD2CHOD+   E-                      CD3CHO      H                                    1.50E-08    -0.50      0.0              5       !  1  1  3  3
CHD2CHOD+   E-                      CHD2CDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  3  3
CHD2CHOD+   E-                      CHD2CHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  3  3
CHD2CHOD+   E-                      CH2DCDO     D                                    4.50E-08    -0.50      0.0              5       !  3  4  3  3
CH2DCDOD+   E-                      CD3CHO      H                                    1.50E-08    -0.50      0.0              5       !  1  1  4  3
CH2DCDOD+   E-                      CHD2CDO     H                                    4.50E-08    -0.50      0.0              5       !  3  2  4  3
CH2DCDOD+   E-                      CHD2CHO     D                                    4.50E-08    -0.50      0.0              5       !  3  3  4  3
CH2DCDOD+   E-                      CH2DCDO     D                                    4.50E-08    -0.50      0.0              5       !  3  4  4  3
CD3CDOH+    E-                      CD3CDO      H                                    3.00E-08    -0.50      0.0              5       !  1  1  1  4
CD3CDOH+    E-                      CD3CHO      D                                    3.00E-08    -0.50      0.0              5       !  1  2  1  4
CD3CDOH+    E-                      CHD2CDO     D                                    9.00E-08    -0.50      0.0              5       !  3  3  1  4
CD3CHOD+    E-                      CD3CDO      H                                    3.00E-08    -0.50      0.0              5       !  1  1  2  4
CD3CHOD+    E-                      CD3CHO      D                                    3.00E-08    -0.50      0.0              5       !  1  2  2  4
CD3CHOD+    E-                      CHD2CDO     D                                    9.00E-08    -0.50      0.0              5       !  3  3  2  4
CHD2CDOD+   E-                      CD3CDO      H                                    3.00E-08    -0.50      0.0              5       !  1  1  3  4
CHD2CDOD+   E-                      CD3CHO      D                                    3.00E-08    -0.50      0.0              5       !  1  2  3  4
CHD2CDOD+   E-                      CHD2CDO     D                                    9.00E-08    -0.50      0.0              5       !  3  3  3  4
CD3CDOD+    E-                      CD3CDO      D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  5
CH3OH2+     E-                      H2CO        H2          H                        8.90E-07    -0.59      0.0              5
CH2DOH2+    E-                      HDCO        H2          H                        3.56E-07    -0.59      0.0              5       !  2  1  1  1
CH2DOH2+    E-                      H2CO        HD          H                        3.56E-07    -0.59      0.0              5       !  2  2  1  1
CH2DOH2+    E-                      H2CO        H2          D                        1.78E-07    -0.59      0.0              5       !  1  3  1  1
CH3OHD+     E-                      HDCO        H2          H                        3.56E-07    -0.59      0.0              5       !  2  1  2  1
CH3OHD+     E-                      H2CO        HD          H                        3.56E-07    -0.59      0.0              5       !  2  2  2  1
CH3OHD+     E-                      H2CO        H2          D                        1.78E-07    -0.59      0.0              5       !  1  3  2  1
CHD2OH2+    E-                      D2CO        H2          H                        8.90E-08    -0.59      0.0              5       !  1  1  1  2
CHD2OH2+    E-                      HDCO        HD          H                        3.56E-07    -0.59      0.0              5       !  4  2  1  2
CHD2OH2+    E-                      H2CO        D2          H                        8.90E-08    -0.59      0.0              5       !  1  3  1  2
CHD2OH2+    E-                      HDCO        H2          D                        1.78E-07    -0.59      0.0              5       !  2  4  1  2
CHD2OH2+    E-                      H2CO        HD          D                        1.78E-07    -0.59      0.0              5       !  2  5  1  2
CH2DOHD+    E-                      D2CO        H2          H                        8.90E-08    -0.59      0.0              5       !  1  1  2  2
CH2DOHD+    E-                      HDCO        HD          H                        3.56E-07    -0.59      0.0              5       !  4  2  2  2
CH2DOHD+    E-                      H2CO        D2          H                        8.90E-08    -0.59      0.0              5       !  1  3  2  2
CH2DOHD+    E-                      HDCO        H2          D                        1.78E-07    -0.59      0.0              5       !  2  4  2  2
CH2DOHD+    E-                      H2CO        HD          D                        1.78E-07    -0.59      0.0              5       !  2  5  2  2
CH3OD2+     E-                      D2CO        H2          H                        8.90E-08    -0.59      0.0              5       !  1  1  3  2
CH3OD2+     E-                      HDCO        HD          H                        3.56E-07    -0.59      0.0              5       !  4  2  3  2
CH3OD2+     E-                      H2CO        D2          H                        8.90E-08    -0.59      0.0              5       !  1  3  3  2
CH3OD2+     E-                      HDCO        H2          D                        1.78E-07    -0.59      0.0              5       !  2  4  3  2
CH3OD2+     E-                      H2CO        HD          D                        1.78E-07    -0.59      0.0              5       !  2  5  3  2
CD3OH2+     E-                      D2CO        HD          H                        1.78E-07    -0.59      0.0              5       !  2  1  1  3
CD3OH2+     E-                      HDCO        D2          H                        1.78E-07    -0.59      0.0              5       !  2  2  1  3
CD3OH2+     E-                      D2CO        H2          D                        8.90E-08    -0.59      0.0              5       !  1  3  1  3
CD3OH2+     E-                      HDCO        HD          D                        3.56E-07    -0.59      0.0              5       !  4  4  1  3
CD3OH2+     E-                      H2CO        D2          D                        8.90E-08    -0.59      0.0              5       !  1  5  1  3
CHD2OHD+    E-                      D2CO        HD          H                        1.78E-07    -0.59      0.0              5       !  2  1  2  3
CHD2OHD+    E-                      HDCO        D2          H                        1.78E-07    -0.59      0.0              5       !  2  2  2  3
CHD2OHD+    E-                      D2CO        H2          D                        8.90E-08    -0.59      0.0              5       !  1  3  2  3
CHD2OHD+    E-                      HDCO        HD          D                        3.56E-07    -0.59      0.0              5       !  4  4  2  3
CHD2OHD+    E-                      H2CO        D2          D                        8.90E-08    -0.59      0.0              5       !  1  5  2  3
CH2DOD2+    E-                      D2CO        HD          H                        1.78E-07    -0.59      0.0              5       !  2  1  3  3
CH2DOD2+    E-                      HDCO        D2          H                        1.78E-07    -0.59      0.0              5       !  2  2  3  3
CH2DOD2+    E-                      D2CO        H2          D                        8.90E-08    -0.59      0.0              5       !  1  3  3  3
CH2DOD2+    E-                      HDCO        HD          D                        3.56E-07    -0.59      0.0              5       !  4  4  3  3
CH2DOD2+    E-                      H2CO        D2          D                        8.90E-08    -0.59      0.0              5       !  1  5  3  3
CD3OHD+     E-                      D2CO        D2          H                        1.78E-07    -0.59      0.0              5       !  1  1  1  4
CD3OHD+     E-                      D2CO        HD          D                        3.56E-07    -0.59      0.0              5       !  2  2  1  4
CD3OHD+     E-                      HDCO        D2          D                        3.56E-07    -0.59      0.0              5       !  2  3  1  4
CHD2OD2+    E-                      D2CO        D2          H                        1.78E-07    -0.59      0.0              5       !  1  1  2  4
CHD2OD2+    E-                      D2CO        HD          D                        3.56E-07    -0.59      0.0              5       !  2  2  2  4
CHD2OD2+    E-                      HDCO        D2          D                        3.56E-07    -0.59      0.0              5       !  2  3  2  4
CD3OD2+     E-                      D2CO        D2          D                        8.90E-07    -0.59      0.0              5       !  1  1  1  5
CH3OH2+     E-                      CH3         OH          H                        4.54E-07    -0.59      0.0              5
CH2DOH2+    E-                      CH2D        OH          H                        2.72E-07    -0.59      0.0              5       !  3  1  1  1
CH2DOH2+    E-                      CH3         OD          H                        9.08E-08    -0.59      0.0              5       !  1  2  1  1
CH2DOH2+    E-                      CH3         OH          D                        9.08E-08    -0.59      0.0              5       !  1  3  1  1
CH3OHD+     E-                      CH2D        OH          H                        2.72E-07    -0.59      0.0              5       !  3  1  2  1
CH3OHD+     E-                      CH3         OD          H                        9.08E-08    -0.59      0.0              5       !  1  2  2  1
CH3OHD+     E-                      CH3         OH          D                        9.08E-08    -0.59      0.0              5       !  1  3  2  1
CHD2OH2+    E-                      CHD2        OH          H                        1.36E-07    -0.59      0.0              5       !  3  1  1  2
CHD2OH2+    E-                      CH2D        OD          H                        1.36E-07    -0.59      0.0              5       !  3  2  1  2
CHD2OH2+    E-                      CH2D        OH          D                        1.36E-07    -0.59      0.0              5       !  3  3  1  2
CHD2OH2+    E-                      CH3         OD          D                        4.54E-08    -0.59      0.0              5       !  1  4  1  2
CH2DOHD+    E-                      CHD2        OH          H                        1.36E-07    -0.59      0.0              5       !  3  1  2  2
CH2DOHD+    E-                      CH2D        OD          H                        1.36E-07    -0.59      0.0              5       !  3  2  2  2
CH2DOHD+    E-                      CH2D        OH          D                        1.36E-07    -0.59      0.0              5       !  3  3  2  2
CH2DOHD+    E-                      CH3         OD          D                        4.54E-08    -0.59      0.0              5       !  1  4  2  2
CH3OD2+     E-                      CHD2        OH          H                        1.36E-07    -0.59      0.0              5       !  3  1  3  2
CH3OD2+     E-                      CH2D        OD          H                        1.36E-07    -0.59      0.0              5       !  3  2  3  2
CH3OD2+     E-                      CH2D        OH          D                        1.36E-07    -0.59      0.0              5       !  3  3  3  2
CH3OD2+     E-                      CH3         OD          D                        4.54E-08    -0.59      0.0              5       !  1  4  3  2
CD3OH2+     E-                      CD3         OH          H                        4.54E-08    -0.59      0.0              5       !  1  1  1  3
CD3OH2+     E-                      CHD2        OD          H                        1.36E-07    -0.59      0.0              5       !  3  2  1  3
CD3OH2+     E-                      CHD2        OH          D                        1.36E-07    -0.59      0.0              5       !  3  3  1  3
CD3OH2+     E-                      CH2D        OD          D                        1.36E-07    -0.59      0.0              5       !  3  4  1  3
CHD2OHD+    E-                      CD3         OH          H                        4.54E-08    -0.59      0.0              5       !  1  1  2  3
CHD2OHD+    E-                      CHD2        OD          H                        1.36E-07    -0.59      0.0              5       !  3  2  2  3
CHD2OHD+    E-                      CHD2        OH          D                        1.36E-07    -0.59      0.0              5       !  3  3  2  3
CHD2OHD+    E-                      CH2D        OD          D                        1.36E-07    -0.59      0.0              5       !  3  4  2  3
CH2DOD2+    E-                      CD3         OH          H                        4.54E-08    -0.59      0.0              5       !  1  1  3  3
CH2DOD2+    E-                      CHD2        OD          H                        1.36E-07    -0.59      0.0              5       !  3  2  3  3
CH2DOD2+    E-                      CHD2        OH          D                        1.36E-07    -0.59      0.0              5       !  3  3  3  3
CH2DOD2+    E-                      CH2D        OD          D                        1.36E-07    -0.59      0.0              5       !  3  4  3  3
CD3OHD+     E-                      CD3         OD          H                        9.08E-08    -0.59      0.0              5       !  1  1  1  4
CD3OHD+     E-                      CD3         OH          D                        9.08E-08    -0.59      0.0              5       !  1  2  1  4
CD3OHD+     E-                      CHD2        OD          D                        2.72E-07    -0.59      0.0              5       !  3  3  1  4
CHD2OD2+    E-                      CD3         OD          H                        9.08E-08    -0.59      0.0              5       !  1  1  2  4
CHD2OD2+    E-                      CD3         OH          D                        9.08E-08    -0.59      0.0              5       !  1  2  2  4
CHD2OD2+    E-                      CHD2        OD          D                        2.72E-07    -0.59      0.0              5       !  3  3  2  4
CD3OD2+     E-                      CD3         OD          D                        4.54E-07    -0.59      0.0              5       !  1  1  1  5
CH3+        H2O                     CH3OH2+                                          2.00E-12     0.00      0.0              5
CH2D+       H2O                     CH2DOH2+                                         1.20E-12     0.00      0.0              5       !  3  1  1  1
CH2D+       H2O                     CH3OHD+                                          8.00E-13     0.00      0.0              5       !  2  2  1  1
CH3+        HDO                     CH2DOH2+                                         1.20E-12     0.00      0.0              5       !  3  1  2  1
CH3+        HDO                     CH3OHD+                                          8.00E-13     0.00      0.0              5       !  2  2  2  1
CHD2+       H2O                     CHD2OH2+                                         6.00E-13     0.00      0.0              5       !  3  1  1  2
CHD2+       H2O                     CH2DOHD+                                         1.20E-12     0.00      0.0              5       !  6  2  1  2
CHD2+       H2O                     CH3OD2+                                          2.00E-13     0.00      0.0              5       !  1  3  1  2
CH2D+       HDO                     CHD2OH2+                                         6.00E-13     0.00      0.0              5       !  3  1  2  2
CH2D+       HDO                     CH2DOHD+                                         1.20E-12     0.00      0.0              5       !  6  2  2  2
CH2D+       HDO                     CH3OD2+                                          2.00E-13     0.00      0.0              5       !  1  3  2  2
CH3+        D2O                     CHD2OH2+                                         6.00E-13     0.00      0.0              5       !  3  1  3  2
CH3+        D2O                     CH2DOHD+                                         1.20E-12     0.00      0.0              5       !  6  2  3  2
CH3+        D2O                     CH3OD2+                                          2.00E-13     0.00      0.0              5       !  1  3  3  2
CD3+        H2O                     CD3OH2+                                          2.00E-13     0.00      0.0              5       !  1  1  1  3
CD3+        H2O                     CHD2OHD+                                         1.20E-12     0.00      0.0              5       !  6  2  1  3
CD3+        H2O                     CH2DOD2+                                         6.00E-13     0.00      0.0              5       !  3  3  1  3
CHD2+       HDO                     CD3OH2+                                          2.00E-13     0.00      0.0              5       !  1  1  2  3
CHD2+       HDO                     CHD2OHD+                                         1.20E-12     0.00      0.0              5       !  6  2  2  3
CHD2+       HDO                     CH2DOD2+                                         6.00E-13     0.00      0.0              5       !  3  3  2  3
CH2D+       D2O                     CD3OH2+                                          2.00E-13     0.00      0.0              5       !  1  1  3  3
CH2D+       D2O                     CHD2OHD+                                         1.20E-12     0.00      0.0              5       !  6  2  3  3
CH2D+       D2O                     CH2DOD2+                                         6.00E-13     0.00      0.0              5       !  3  3  3  3
CD3+        HDO                     CD3OHD+                                          8.00E-13     0.00      0.0              5       !  2  1  1  4
CD3+        HDO                     CHD2OD2+                                         1.20E-12     0.00      0.0              5       !  3  2  1  4
CHD2+       D2O                     CD3OHD+                                          8.00E-13     0.00      0.0              5       !  2  1  2  4
CHD2+       D2O                     CHD2OD2+                                         1.20E-12     0.00      0.0              5       !  3  2  2  4
CD3+        D2O                     CD3OD2+                                          2.00E-12     0.00      0.0              5       !  1  1  1  5
C2H3+       E-                      C2H2        H                                    1.45E-07    -0.84      0.0              5
C2H2D+      E-                      C2HD        H                                    9.67E-08    -0.84      0.0              5       !  2  1  1  1
C2H2D+      E-                      C2H2        D                                    4.83E-08    -0.84      0.0              5       !  1  2  1  1
C2HD2+      E-                      C2D2        H                                    4.83E-08    -0.84      0.0              5       !  1  1  1  2
C2HD2+      E-                      C2HD        D                                    9.67E-08    -0.84      0.0              5       !  2  2  1  2
C2D3+       E-                      C2D2        D                                    1.45E-07    -0.84      0.0              5       !  1  1  1  3
C           C2H3+                   C3H+        H2                                   1.00E-09     0.00      0.0              5
C           C2H2D+                  C3D+        H2                                   3.33E-10     0.00      0.0              5       !  1  1  1  1
C           C2H2D+                  C3H+        HD                                   6.67E-10     0.00      0.0              5       !  2  2  1  1
C           C2HD2+                  C3D+        HD                                   6.67E-10     0.00      0.0              5       !  2  1  1  2
C           C2HD2+                  C3H+        D2                                   3.33E-10     0.00      0.0              5       !  1  2  1  2
C           C2D3+                   C3D+        D2                                   1.00E-09     0.00      0.0              5       !  1  1  1  3
C           C2H3+                   C3H2+       H                                    1.00E-09     0.00      0.0              5
C           C2H2D+                  C3HD+       H                                    6.67E-10     0.00      0.0              5       !  2  1  1  1
C           C2H2D+                  C3H2+       D                                    3.33E-10     0.00      0.0              5       !  1  2  1  1
C           C2HD2+                  C3D2+       H                                    3.33E-10     0.00      0.0              5       !  1  1  1  2
C           C2HD2+                  C3HD+       D                                    6.67E-10     0.00      0.0              5       !  2  2  1  2
C           C2D3+                   C3D2+       D                                    1.00E-09     0.00      0.0              5       !  1  1  1  3
H2          CH4+                    CH5+        H                                    3.40E-11    -1.35     23.0              5
H           CH5+                    CH4+        H2                                   1.50E-10     0.00      0.0              5
O           CH5+                    H3O+        CH2                                  2.20E-10     0.00      0.0              5
O           CH4D+                   H2DO+       CH2                                  1.32E-10     0.00      0.0              5       !  3  1  1  1
O           CH4D+                   H3O+        CHD                                  8.80E-11     0.00      0.0              5       !  2  2  1  1
O           CH3D2+                  HD2O+       CH2                                  6.60E-11     0.00      0.0              5       !  3  1  1  2
O           CH3D2+                  H2DO+       CHD                                  1.32E-10     0.00      0.0              5       !  6  2  1  2
O           CH3D2+                  H3O+        CD2                                  2.20E-11     0.00      0.0              5       !  1  3  1  2
O           CH2D3+                  D3O+        CH2                                  2.20E-11     0.00      0.0              5       !  1  1  1  3
O           CH2D3+                  HD2O+       CHD                                  1.32E-10     0.00      0.0              5       !  6  2  1  3
O           CH2D3+                  H2DO+       CD2                                  6.60E-11     0.00      0.0              5       !  3  3  1  3
O           CHD4+                   D3O+        CHD                                  8.80E-11     0.00      0.0              5       !  2  1  1  4
O           CHD4+                   HD2O+       CD2                                  1.32E-10     0.00      0.0              5       !  3  2  1  4
O           CD5+                    D3O+        CD2                                  2.20E-10     0.00      0.0              5       !  1  1  1  5
N           CH3+                    H2NC+       H                                    6.70E-11     0.00      0.0              5
N           CH2D+                   HDNC+       H                                    4.47E-11     0.00      0.0              5       !  2  1  1  1
N           CH2D+                   H2NC+       D                                    2.23E-11     0.00      0.0              5       !  1  2  1  1
N           CHD2+                   D2NC+       H                                    2.23E-11     0.00      0.0              5       !  1  1  1  2
N           CHD2+                   HDNC+       D                                    4.47E-11     0.00      0.0              5       !  2  2  1  2
N           CD3+                    D2NC+       D                                    6.70E-11     0.00      0.0              5       !  1  1  1  3
H2          NH2+                    NH3+        H                                    2.70E-10     0.00      0.0              5
HD          NH2+                    NH2D+       H                                    2.02E-10     0.00      0.0              5       !  3  1  1  1
HD          NH2+                    NH3+        D                                    6.75E-11     0.00      0.0              5       !  1  2  1  1
H2          NHD+                    NH2D+       H                                    2.02E-10     0.00      0.0              5       !  3  1  2  1
H2          NHD+                    NH3+        D                                    6.75E-11     0.00      0.0              5       !  1  2  2  1
D2          NH2+                    NHD2+       H                                    1.35E-10     0.00      0.0              5       !  3  1  1  2
D2          NH2+                    NH2D+       D                                    1.35E-10     0.00      0.0              5       !  3  2  1  2
HD          NHD+                    NHD2+       H                                    1.35E-10     0.00      0.0              5       !  3  1  2  2
HD          NHD+                    NH2D+       D                                    1.35E-10     0.00      0.0              5       !  3  2  2  2
H2          ND2+                    NHD2+       H                                    1.35E-10     0.00      0.0              5       !  3  1  3  2
H2          ND2+                    NH2D+       D                                    1.35E-10     0.00      0.0              5       !  3  2  3  2
D2          NHD+                    ND3+        H                                    6.75E-11     0.00      0.0              5       !  1  1  1  3
D2          NHD+                    NHD2+       D                                    2.02E-10     0.00      0.0              5       !  3  2  1  3
HD          ND2+                    ND3+        H                                    6.75E-11     0.00      0.0              5       !  1  1  2  3
HD          ND2+                    NHD2+       D                                    2.02E-10     0.00      0.0              5       !  3  2  2  3
D2          ND2+                    ND3+        D                                    2.70E-10     0.00      0.0              5       !  1  1  1  4
H2          NH+                     NH2+        H                                    1.28E-09     0.00      0.0              5
HD          NH+                     NHD+        H                                    8.53E-10     0.00      0.0              5       !  2  1  1  1
HD          NH+                     NH2+        D                                    4.27E-10     0.00      0.0              5       !  1  2  1  1
H2          ND+                     NHD+        H                                    8.53E-10     0.00      0.0              5       !  2  1  2  1
H2          ND+                     NH2+        D                                    4.27E-10     0.00      0.0              5       !  1  2  2  1
D2          NH+                     ND2+        H                                    4.27E-10     0.00      0.0              5       !  1  1  1  2
D2          NH+                     NHD+        D                                    8.53E-10     0.00      0.0              5       !  2  2  1  2
HD          ND+                     ND2+        H                                    4.27E-10     0.00      0.0              5       !  1  1  2  2
HD          ND+                     NHD+        D                                    8.53E-10     0.00      0.0              5       !  2  2  2  2
D2          ND+                     ND2+        D                                    1.28E-09     0.00      0.0              5       !  1  1  1  3
H2          NH3+                    NH4+        H                                    3.36E-14     0.00    -35.7              5
HD          NH3+                    NH3D+       H                                    2.69E-14     0.00    -35.7              5       !  4  1  1  1
HD          NH3+                    NH4+        D                                    6.72E-15     0.00    -35.7              5       !  1  2  1  1
H2          NH2D+                   NH3D+       H                                    2.69E-14     0.00    -35.7              5       !  4  1  2  1
H2          NH2D+                   NH4+        D                                    6.72E-15     0.00    -35.7              5       !  1  2  2  1
D2          NH3+                    NH2D2+      H                                    2.02E-14     0.00    -35.7              5       !  6  1  1  2
D2          NH3+                    NH3D+       D                                    1.34E-14     0.00    -35.7              5       !  4  2  1  2
HD          NH2D+                   NH2D2+      H                                    2.02E-14     0.00    -35.7              5       !  6  1  2  2
HD          NH2D+                   NH3D+       D                                    1.34E-14     0.00    -35.7              5       !  4  2  2  2
H2          NHD2+                   NH2D2+      H                                    2.02E-14     0.00    -35.7              5       !  6  1  3  2
H2          NHD2+                   NH3D+       D                                    1.34E-14     0.00    -35.7              5       !  4  2  3  2
D2          NH2D+                   NHD3+       H                                    1.34E-14     0.00    -35.7              5       !  4  1  1  3
D2          NH2D+                   NH2D2+      D                                    2.02E-14     0.00    -35.7              5       !  6  2  1  3
HD          NHD2+                   NHD3+       H                                    1.34E-14     0.00    -35.7              5       !  4  1  2  3
HD          NHD2+                   NH2D2+      D                                    2.02E-14     0.00    -35.7              5       !  6  2  2  3
H2          ND3+                    NHD3+       H                                    1.34E-14     0.00    -35.7              5       !  4  1  3  3
H2          ND3+                    NH2D2+      D                                    2.02E-14     0.00    -35.7              5       !  6  2  3  3
D2          NHD2+                   ND4+        H                                    6.72E-15     0.00    -35.7              5       !  1  1  1  4
