!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123     w  j  i  t
H3O+        Si                      SiH+        H2O                                  1.80E-09     0.00      0.0              5
He+         Si                      Si+         He                                   3.30E-09     0.00      0.0              5
H3+         Si                      SiH+        H2                                   3.70E-09     0.00      0.0              5
SiH+        E-                      Si          H                                    2.00E-07    -0.50      0.0              5
SiOH+       E-                      Si          OH                                   1.50E-07    -0.50      0.0              5
SiCH2+      E-                      Si          CH2                                  2.00E-07    -0.50      0.0              5
Mg          Si+                     Si          Mg+                                  2.90E-09     0.00      0.0              5
OH          Si+                     SiO+        H                                    6.30E-10    -0.50      0.0              5
Na          Si+                     Si          Na+                                  2.70E-09     0.00      0.0              5
Si+         Fe                      Fe+         Si                                   1.90E-09     0.00      0.0              5
CH2         Si+                     HCSi+       H                                    8.70E-10     0.00      0.0              5
CH          Si+                     SiC+        H                                    6.30E-10    -0.50      0.0              5
Si                                  Si+         E-                                   1.30E-17     0.00   2115.0              2
C+          Si                      Si+         C                                    2.10E-09     0.00      0.0              5
H3+         CS                      HCS+        H2                                   2.90E-09    -0.50      0.0              5
H2D+        CS                      DCS+        H2                                   9.67E-10    -0.50      0.0              5       !  1  1  1  1
H2D+        CS                      HCS+        HD                                   1.93E-09    -0.50      0.0              5       !  2  2  1  1
HD2+        CS                      DCS+        HD                                   1.93E-09    -0.50      0.0              5       !  2  1  1  2
HD2+        CS                      HCS+        D2                                   9.67E-10    -0.50      0.0              5       !  1  2  1  2
D3+         CS                      DCS+        D2                                   2.90E-09    -0.50      0.0              5       !  1  1  1  3
He+         CS                      S           C+          He                       1.30E-09    -0.50      0.0              5
CH2         S                       CS          H2                                   1.00E-10     0.00      0.0              5
CHD         S                       CS          HD                                   1.00E-10     0.00      0.0              5       !  2  1  1  1
CD2         S                       CS          D2                                   1.00E-10     0.00      0.0              5       !  1  1  1  2
O           HCS                     OH          CS                                   5.00E-11     0.00      0.0              5
O           DCS                     OD          CS                                   5.00E-11     0.00      0.0              5       !  1  1  1  1
NS+         E-                      S           N                                    2.00E-07    -0.50      0.0              5
N           HS+                     NS+         H                                    7.40E-10     0.00      0.0              5
N           DS+                     NS+         D                                    7.40E-10     0.00      0.0              5       !  1  1  1  1
H3+         H2CS                    H3CS+       H2                                   2.80E-09    -0.50      0.0              5
H2D+        H2CS                    H2DCS+      H2                                   1.68E-09    -0.50      0.0              5       !  3  1  1  1
H2D+        H2CS                    H3CS+       HD                                   1.12E-09    -0.50      0.0              5       !  2  2  1  1
H3+         HDCS                    H2DCS+      H2                                   1.68E-09    -0.50      0.0              5       !  3  1  2  1
H3+         HDCS                    H3CS+       HD                                   1.12E-09    -0.50      0.0              5       !  2  2  2  1
HD2+        H2CS                    HD2CS+      H2                                   8.40E-10    -0.50      0.0              5       !  3  1  1  2
HD2+        H2CS                    H2DCS+      HD                                   1.68E-09    -0.50      0.0              5       !  6  2  1  2
HD2+        H2CS                    H3CS+       D2                                   2.80E-10    -0.50      0.0              5       !  1  3  1  2
H2D+        HDCS                    HD2CS+      H2                                   8.40E-10    -0.50      0.0              5       !  3  1  2  2
H2D+        HDCS                    H2DCS+      HD                                   1.68E-09    -0.50      0.0              5       !  6  2  2  2
H2D+        HDCS                    H3CS+       D2                                   2.80E-10    -0.50      0.0              5       !  1  3  2  2
H3+         D2CS                    HD2CS+      H2                                   8.40E-10    -0.50      0.0              5       !  3  1  3  2
H3+         D2CS                    H2DCS+      HD                                   1.68E-09    -0.50      0.0              5       !  6  2  3  2
H3+         D2CS                    H3CS+       D2                                   2.80E-10    -0.50      0.0              5       !  1  3  3  2
D3+         H2CS                    D3CS+       H2                                   2.80E-10    -0.50      0.0              5       !  1  1  1  3
D3+         H2CS                    HD2CS+      HD                                   1.68E-09    -0.50      0.0              5       !  6  2  1  3
D3+         H2CS                    H2DCS+      D2                                   8.40E-10    -0.50      0.0              5       !  3  3  1  3
HD2+        HDCS                    D3CS+       H2                                   2.80E-10    -0.50      0.0              5       !  1  1  2  3
HD2+        HDCS                    HD2CS+      HD                                   1.68E-09    -0.50      0.0              5       !  6  2  2  3
HD2+        HDCS                    H2DCS+      D2                                   8.40E-10    -0.50      0.0              5       !  3  3  2  3
H2D+        D2CS                    D3CS+       H2                                   2.80E-10    -0.50      0.0              5       !  1  1  3  3
H2D+        D2CS                    HD2CS+      HD                                   1.68E-09    -0.50      0.0              5       !  6  2  3  3
H2D+        D2CS                    H2DCS+      D2                                   8.40E-10    -0.50      0.0              5       !  3  3  3  3
D3+         HDCS                    D3CS+       HD                                   1.12E-09    -0.50      0.0              5       !  2  1  1  4
D3+         HDCS                    HD2CS+      D2                                   1.68E-09    -0.50      0.0              5       !  3  2  1  4
HD2+        D2CS                    D3CS+       HD                                   1.12E-09    -0.50      0.0              5       !  2  1  2  4
HD2+        D2CS                    HD2CS+      D2                                   1.68E-09    -0.50      0.0              5       !  3  2  2  4
D3+         D2CS                    D3CS+       D2                                   2.80E-09    -0.50      0.0              5       !  1  1  1  5
C+          H2CS                    CS          CH2+                                 1.50E-09    -0.50      0.0              5
C+          HDCS                    CS          CHD+                                 1.50E-09    -0.50      0.0              5       !  2  1  1  1
C+          D2CS                    CS          CD2+                                 1.50E-09    -0.50      0.0              5       !  1  1  1  2
CH3         S                       H2CS        H                                    1.40E-10     0.00      0.0              5
CH2D        S                       HDCS        H                                    9.33E-11     0.00      0.0              5       !  2  1  1  1
CH2D        S                       H2CS        D                                    4.67E-11     0.00      0.0              5       !  1  2  1  1
CHD2        S                       D2CS        H                                    4.67E-11     0.00      0.0              5       !  1  1  1  2
CHD2        S                       HDCS        D                                    9.33E-11     0.00      0.0              5       !  2  2  1  2
CD3         S                       D2CS        D                                    1.40E-10     0.00      0.0              5       !  1  1  1  3
S           SiCH2+                  H2CS        Si+                                  1.00E-09     0.00      0.0              5
HF+         E-                      H           F                                    2.00E-07    -0.50      0.0              5
DF+         E-                      D           F                                    2.00E-07    -0.50      0.0              5       !  1  1  1  1
N           C2H3+                   C2NH+       H2                                   2.20E-10     0.00      0.0              5
N           C2H2D+                  C2ND+       H2                                   7.33E-11     0.00      0.0              5       !  1  1  1  1
N           C2H2D+                  C2NH+       HD                                   1.47E-10     0.00      0.0              5       !  2  2  1  1
N           C2HD2+                  C2ND+       HD                                   1.47E-10     0.00      0.0              5       !  2  1  1  2
N           C2HD2+                  C2NH+       D2                                   7.33E-11     0.00      0.0              5       !  1  2  1  2
N           C2D3+                   C2ND+       D2                                   2.20E-10     0.00      0.0              5       !  1  1  1  3
N           C2H2+                   C2NH+       H                                    1.50E-10     0.00      0.0              5
N           C2HD+                   C2ND+       H                                    7.50E-11     0.00      0.0              5       !  1  1  1  1
N           C2HD+                   C2NH+       D                                    7.50E-11     0.00      0.0              5       !  1  2  1  1
N           C2D2+                   C2ND+       D                                    1.50E-10     0.00      0.0              5       !  1  1  1  2
O           H2CN                    OCN         H2                                   1.00E-10     0.00      0.0              5
O           HDCN                    OCN         HD                                   1.00E-10     0.00      0.0              5       !  2  1  1  1
O           D2CN                    OCN         D2                                   1.00E-10     0.00      0.0              5       !  1  1  1  2
H           H2CN                    HCN         H2                                   1.00E-10     0.00      0.0              5
D           H2CN                    DCN         H2                                   3.33E-11     0.00      0.0              5       !  1  1  1  1
D           H2CN                    HCN         HD                                   6.67E-11     0.00      0.0              5       !  2  2  1  1
H           HDCN                    DCN         H2                                   3.33E-11     0.00      0.0              5       !  1  1  2  1
H           HDCN                    HCN         HD                                   6.67E-11     0.00      0.0              5       !  2  2  2  1
D           HDCN                    DCN         HD                                   6.67E-11     0.00      0.0              5       !  2  1  1  2
D           HDCN                    HCN         D2                                   3.33E-11     0.00      0.0              5       !  1  2  1  2
H           D2CN                    DCN         HD                                   6.67E-11     0.00      0.0              5       !  2  1  2  2
H           D2CN                    HCN         D2                                   3.33E-11     0.00      0.0              5       !  1  2  2  2
D           D2CN                    DCN         D2                                   1.00E-10     0.00      0.0              5       !  1  1  1  3
N           CH3                     H2CN        H                                    7.40E-11     0.26      8.4              5
N           CH2D                    HDCN        H                                    4.93E-11     0.26      8.4              5       !  2  1  1  1
N           CH2D                    H2CN        D                                    2.47E-11     0.26      8.4              5       !  1  2  1  1
N           CHD2                    D2CN        H                                    2.47E-11     0.26      8.4              5       !  1  1  1  2
N           CHD2                    HDCN        D                                    4.93E-11     0.26      8.4              5       !  2  2  1  2
N           CD3                     D2CN        D                                    7.40E-11     0.26      8.4              5       !  1  1  1  3
N           C2H5                    H2CN        CH3                                  3.85E-11     0.00      0.0              5
N           C2H4D                   HDCN        CH3                                  1.54E-11     0.00      0.0              5       !  2  1  1  1
N           C2H4D                   H2CN        CH2D                                 2.31E-11     0.00      0.0              5       !  3  2  1  1
N           C2H3D2                  D2CN        CH3                                  3.85E-12     0.00      0.0              5       !  1  1  1  2
N           C2H3D2                  HDCN        CH2D                                 2.31E-11     0.00      0.0              5       !  6  2  1  2
N           C2H3D2                  H2CN        CHD2                                 1.16E-11     0.00      0.0              5       !  3  3  1  2
N           C2H2D3                  D2CN        CH2D                                 1.16E-11     0.00      0.0              5       !  3  1  1  3
N           C2H2D3                  HDCN        CHD2                                 2.31E-11     0.00      0.0              5       !  6  2  1  3
N           C2H2D3                  H2CN        CD3                                  3.85E-12     0.00      0.0              5       !  1  3  1  3
N           C2HD4                   D2CN        CHD2                                 2.31E-11     0.00      0.0              5       !  3  1  1  4
N           C2HD4                   HDCN        CD3                                  1.54E-11     0.00      0.0              5       !  2  2  1  4
N           C2D5                    D2CN        CD3                                  3.85E-11     0.00      0.0              5       !  1  1  1  5
H3+         C5                      C5H+        H2                                   2.00E-09     0.00      0.0              5
He+         C5                      C3+         C2          He                       1.00E-09     0.00      0.0              5
He+         C5                      C4+         C           He                       1.00E-09     0.00      0.0              5
N           C5                      CN          C4                                   1.00E-13     0.00      0.0              5
C+          C5                      C6+                                              1.00E-09     0.00      0.0              5
C5H+        E-                      C5          H                                    3.00E-07    -0.50      0.0              5
H3O+        CH2CO                   CH3CO+      H2O                                  2.00E-09    -0.50      0.0              5
H2DO+       CH2CO                   CH2DCO+     H2O                                  1.20E-09    -0.50      0.0              5       !  3  1  1  1
H2DO+       CH2CO                   CH3CO+      HDO                                  8.00E-10    -0.50      0.0              5       !  2  2  1  1
H3O+        CHDCO                   CH2DCO+     H2O                                  1.20E-09    -0.50      0.0              5       !  3  1  2  1
H3O+        CHDCO                   CH3CO+      HDO                                  8.00E-10    -0.50      0.0              5       !  2  2  2  1
H3+         CH2CO                   CH3CO+      H2                                   2.00E-09    -0.50      0.0              5
H2D+        CH2CO                   CH2DCO+     H2                                   1.20E-09    -0.50      0.0              5       !  3  1  1  1
H2D+        CH2CO                   CH3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  2  1  1
H3+         CHDCO                   CH2DCO+     H2                                   1.20E-09    -0.50      0.0              5       !  3  1  2  1
H3+         CHDCO                   CH3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  2  2  1
HD2+        CH2CO                   CHD2CO+     H2                                   6.00E-10    -0.50      0.0              5       !  3  1  1  2
HD2+        CH2CO                   CH2DCO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  1  2
HD2+        CH2CO                   CH3CO+      D2                                   2.00E-10    -0.50      0.0              5       !  1  3  1  2
H2D+        CHDCO                   CHD2CO+     H2                                   6.00E-10    -0.50      0.0              5       !  3  1  2  2
H2D+        CHDCO                   CH2DCO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  2  2
H2D+        CHDCO                   CH3CO+      D2                                   2.00E-10    -0.50      0.0              5       !  1  3  2  2
H3+         CD2CO                   CHD2CO+     H2                                   6.00E-10    -0.50      0.0              5       !  3  1  3  2
H3+         CD2CO                   CH2DCO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  3  2
H3+         CD2CO                   CH3CO+      D2                                   2.00E-10    -0.50      0.0              5       !  1  3  3  2
D3+         CH2CO                   CD3CO+      H2                                   2.00E-10    -0.50      0.0              5       !  1  1  1  3
D3+         CH2CO                   CHD2CO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  1  3
D3+         CH2CO                   CH2DCO+     D2                                   6.00E-10    -0.50      0.0              5       !  3  3  1  3
HD2+        CHDCO                   CD3CO+      H2                                   2.00E-10    -0.50      0.0              5       !  1  1  2  3
HD2+        CHDCO                   CHD2CO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  2  3
HD2+        CHDCO                   CH2DCO+     D2                                   6.00E-10    -0.50      0.0              5       !  3  3  2  3
H2D+        CD2CO                   CD3CO+      H2                                   2.00E-10    -0.50      0.0              5       !  1  1  3  3
H2D+        CD2CO                   CHD2CO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  3  3
H2D+        CD2CO                   CH2DCO+     D2                                   6.00E-10    -0.50      0.0              5       !  3  3  3  3
D3+         CHDCO                   CD3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  1  1  4
D3+         CHDCO                   CHD2CO+     D2                                   1.20E-09    -0.50      0.0              5       !  3  2  1  4
HD2+        CD2CO                   CD3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  1  2  4
HD2+        CD2CO                   CHD2CO+     D2                                   1.20E-09    -0.50      0.0              5       !  3  2  2  4
D3+         CD2CO                   CD3CO+      D2                                   2.00E-09    -0.50      0.0              5       !  1  1  1  5
CH3CO+      E-                      CH2CO       H                                    3.00E-07    -0.50      0.0              5
CH2DCO+     E-                      CHDCO       H                                    2.00E-07    -0.50      0.0              5       !  2  1  1  1
CH2DCO+     E-                      CH2CO       D                                    1.00E-07    -0.50      0.0              5       !  1  2  1  1
CHD2CO+     E-                      CD2CO       H                                    1.00E-07    -0.50      0.0              5       !  1  1  1  2
CHD2CO+     E-                      CHDCO       D                                    2.00E-07    -0.50      0.0              5       !  2  2  1  2
CD3CO+      E-                      CD2CO       D                                    3.00E-07    -0.50      0.0              5       !  1  1  1  3
HC2O+       E-                      C2H         O                                    1.50E-07    -0.50      0.0              5
DC2O+       E-                      C2D         O                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
HC2O+       E-                      CO          C           H                        1.50E-07    -0.50      0.0              5
DC2O+       E-                      CO          C           D                        1.50E-07    -0.50      0.0              5       !  1  1  1  1
HC2O+       E-                      CO          CH                                   1.00E-07    -0.50      0.0              5
DC2O+       E-                      CO          CD                                   1.00E-07    -0.50      0.0              5       !  1  1  1  1
O           C2H3+                   HC2O+       H2                                   8.50E-11     0.00      0.0              5
O           C2H2D+                  DC2O+       H2                                   2.83E-11     0.00      0.0              5       !  1  1  1  1
O           C2H2D+                  HC2O+       HD                                   5.67E-11     0.00      0.0              5       !  2  2  1  1
O           C2HD2+                  DC2O+       HD                                   5.67E-11     0.00      0.0              5       !  2  1  1  2
O           C2HD2+                  HC2O+       D2                                   2.83E-11     0.00      0.0              5       !  1  2  1  2
O           C2D3+                   DC2O+       D2                                   8.50E-11     0.00      0.0              5       !  1  1  1  3
O           C2H2+                   HC2O+       H                                    8.50E-11     0.00      0.0              5
O           C2HD+                   DC2O+       H                                    4.25E-11     0.00      0.0              5       !  1  1  1  1
O           C2HD+                   HC2O+       D                                    4.25E-11     0.00      0.0              5       !  1  2  1  1
O           C2D2+                   DC2O+       D                                    8.50E-11     0.00      0.0              5       !  1  1  1  2
N           PO                      PN          O                                    3.00E-11    -0.60      0.0              5
N           PO                      P           NO                                   2.55E-12     0.00      0.0              5
HPO+        E-                      PO          H                                    1.50E-07    -0.50      0.0              5
O           CP                      P           CO                                   4.00E-11     0.00      0.0              5
H3O+        CP                      HCP+        H2O                                  1.00E-09     0.00      0.0              5
PCH2+       E-                      CP          H2                                   1.50E-07    -0.50      0.0              5
PH2+        E-                      P           H2                                   1.50E-07    -0.50      0.0              5
CH4         PH2+                    PCH4+       H2                                   1.10E-09     0.00      0.0              5
H3+         PH                      PH2+        H2                                   2.00E-09     0.00      0.0              5
O           HNO                     NO          OH                                   6.00E-11     0.00      0.0              5
O           DNO                     NO          OD                                   6.00E-11     0.00      0.0              5       !  1  1  1  1
O           HNO                     NO2         H                                    1.00E-12     0.00      0.0              5
O           DNO                     NO2         D                                    1.00E-12     0.00      0.0              5       !  1  1  1  1
HCO         NO                      HNO         CO                                   1.20E-11     0.00      0.0              5
DCO         NO                      DNO         CO                                   1.20E-11     0.00      0.0              5       !  1  1  1  1
H3O+        HC3N                    HC3NH+      H2O                                  4.00E-09    -0.50      0.0              5
H3+         HC3N                    HC3NH+      H2                                   9.10E-09    -0.50      0.0              5
H2D+        HC3N                    DC3NH+      H2                                   2.28E-09    -0.50      0.0              5       !  1  1  1  1
H2D+        HC3N                    HC3ND+      H2                                   2.28E-09    -0.50      0.0              5       !  1  2  1  1
H2D+        HC3N                    HC3NH+      HD                                   4.55E-09    -0.50      0.0              5       !  2  3  1  1
H3+         DC3N                    DC3NH+      H2                                   2.28E-09    -0.50      0.0              5       !  1  1  2  1
H3+         DC3N                    HC3ND+      H2                                   2.28E-09    -0.50      0.0              5       !  1  2  2  1
H3+         DC3N                    HC3NH+      HD                                   4.55E-09    -0.50      0.0              5       !  2  3  2  1
He+         HC3N                    C2N+        CH          He                       2.84E-09    -0.50      0.0              5
HC3NH+      E-                      HC3N        H                                    7.31E-07    -0.58      0.0              5
DC3NH+      E-                      DC3N        H                                    3.65E-07    -0.58      0.0              5       !  1  1  1  1
DC3NH+      E-                      HC3N        D                                    3.65E-07    -0.58      0.0              5       !  1  2  1  1
HC3ND+      E-                      DC3N        H                                    3.65E-07    -0.58      0.0              5       !  1  1  2  1
HC3ND+      E-                      HC3N        D                                    3.65E-07    -0.58      0.0              5       !  1  2  2  1
CH3C3NH+    E-                      HC3N        CH3                                  1.00E-06    -0.30      0.0              5
He+         C7                      C5+         C2          He                       1.40E-09     0.00      0.0              5
He+         C7                      C6+         C           He                       1.40E-09     0.00      0.0              5
H3+         C7                      C7H+        H2                                   2.00E-09     0.00      0.0              5
N           C7                      CN          C6                                   1.00E-13     0.00      0.0              5
C+          C7                      C8+                                              1.00E-09     0.00      0.0              5
H2          C8+                     C8H+        H                                    4.70E-12     0.00      0.0              5
C8+         E-                      C6          C2                                   1.00E-06    -0.30      0.0              5
C           C7H2+                   C8+         H2                                   5.00E-10     0.00      0.0              5
O           C5H2+                   C4H         HCO+                                 2.00E-10     0.00      0.0              5
C5H2+       E-                      C5H         H                                    1.50E-07    -0.50      0.0              5
CH3+        C4H                     C5H2+       H2                                   2.00E-09    -0.50      0.0              5
C           C4H3+                   C5H2+       H                                    5.00E-10     0.00      0.0              5
C           NS                      S           CN                                   1.50E-10    -0.16      0.0              5
O           NS                      S           NO                                   1.00E-10     0.00      0.0              5
N           NS                      S           N2                                   3.00E-11    -0.60      0.0              5
NH          S                       NS          H                                    1.00E-10     0.00      0.0              5
ND          S                       NS          D                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
H3+         HS2                     H2S2+       H2                                   2.00E-09    -0.50      0.0              5
H2D+        HS2                     HDS2+       H2                                   1.00E-09    -0.50      0.0              5       !  2  1  1  1
H2D+        HS2                     H2S2+       HD                                   1.00E-09    -0.50      0.0              5       !  2  2  1  1
H3+         DS2                     HDS2+       H2                                   1.00E-09    -0.50      0.0              5       !  2  1  2  1
H3+         DS2                     H2S2+       HD                                   1.00E-09    -0.50      0.0              5       !  2  2  2  1
HD2+        HS2                     D2S2+       H2                                   3.33E-10    -0.50      0.0              5       !  1  1  1  2
HD2+        HS2                     HDS2+       HD                                   1.33E-09    -0.50      0.0              5       !  4  2  1  2
HD2+        HS2                     H2S2+       D2                                   3.33E-10    -0.50      0.0              5       !  1  3  1  2
H2D+        DS2                     D2S2+       H2                                   3.33E-10    -0.50      0.0              5       !  1  1  2  2
H2D+        DS2                     HDS2+       HD                                   1.33E-09    -0.50      0.0              5       !  4  2  2  2
H2D+        DS2                     H2S2+       D2                                   3.33E-10    -0.50      0.0              5       !  1  3  2  2
D3+         HS2                     D2S2+       HD                                   1.00E-09    -0.50      0.0              5       !  2  1  1  3
D3+         HS2                     HDS2+       D2                                   1.00E-09    -0.50      0.0              5       !  2  2  1  3
HD2+        DS2                     D2S2+       HD                                   1.00E-09    -0.50      0.0              5       !  2  1  2  3
HD2+        DS2                     HDS2+       D2                                   1.00E-09    -0.50      0.0              5       !  2  2  2  3
D3+         DS2                     D2S2+       D2                                   2.00E-09    -0.50      0.0              5       !  1  1  1  4
H3S2+       E-                      HS2         H2                                   1.50E-07    -0.50      0.0              5
H2DS2+      E-                      DS2         H2                                   5.00E-08    -0.50      0.0              5       !  1  1  1  1
H2DS2+      E-                      HS2         HD                                   1.00E-07    -0.50      0.0              5       !  2  2  1  1
HD2S2+      E-                      DS2         HD                                   1.00E-07    -0.50      0.0              5       !  2  1  1  2
HD2S2+      E-                      HS2         D2                                   5.00E-08    -0.50      0.0              5       !  1  2  1  2
D3S2+       E-                      DS2         D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  3
O           SiH+                    SiO+        H                                    4.00E-10     0.00      0.0              5
SiOH+       E-                      SiO         H                                    1.50E-07    -0.50      0.0              5
NH3         SiOH+                   NH4+        SiO                                  2.50E-09    -0.50      0.0              5
H2          SiO+                    SiOH+       H                                    3.20E-10     0.00      0.0              5
O           SiH3+                   SiOH+       H2                                   2.00E-10     0.00      0.0              5
O           SiCH2+                  H2CO        Si+                                  6.00E-10     0.00      0.0              5
C           SiCH2+                  Si+         C2H2                                 1.00E-09     0.00      0.0              5
O           SiCH2+                  SiH         HCO+                                 3.00E-10     0.00      0.0              5
H2          HCSi+                   SiCH2+      H                                    1.50E-09     0.00      0.0              5
CH3+        Si                      SiCH2+      H                                    2.00E-10     0.00      0.0              5
C           SiO+                    Si+         CO                                   1.00E-09     0.00      0.0              5
O           SiN+                    SiO+        N                                    1.00E-09     0.00      0.0              5
HCSi+       E-                      Si          CH                                   1.50E-07    -0.50      0.0              5
H2          SiC+                    HCSi+       H                                    1.50E-09     0.00      0.0              5
CH3+        Si                      HCSi+       H2                                   2.00E-10     0.00      0.0              5
O           SiC+                    SiO+        C                                    6.00E-10     0.00      0.0              5
C           SiH+                    SiC+        H                                    2.00E-10     0.00      0.0              5
O           HCS                     OCS         H                                    5.00E-11     0.00      0.0              5
O           DCS                     OCS         D                                    5.00E-11     0.00      0.0              5       !  1  1  1  1
N           HCS                     S           HCN                                  1.00E-10     0.00      0.0              5
N           DCS                     S           DCN                                  1.00E-10     0.00      0.0              5       !  1  1  1  1
CH2         S                       HCS         H                                    1.00E-10     0.00      0.0              5
CHD         S                       DCS         H                                    5.00E-11     0.00      0.0              5       !  1  1  1  1
CHD         S                       HCS         D                                    5.00E-11     0.00      0.0              5       !  1  2  1  1
CD2         S                       DCS         D                                    1.00E-10     0.00      0.0              5       !  1  1  1  2
H2CS+       E-                      HCS         H                                    3.00E-07    -0.50      0.0              5
HDCS+       E-                      DCS         H                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
HDCS+       E-                      HCS         D                                    1.50E-07    -0.50      0.0              5       !  1  2  1  1
D2CS+       E-                      DCS         D                                    3.00E-07    -0.50      0.0              5       !  1  1  1  2
C           OCN                     CO          CN                                   1.00E-10     0.00      0.0              5
He+         OCN                     CN          O+          He                       3.00E-09     0.00      0.0              5
N           HCO                     OCN         H                                    1.00E-10     0.00      0.0              5
N           DCO                     OCN         D                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
O           C2H5                    CH3CHO      H                                    1.33E-10     0.00      0.0              5
O           C2H4D                   CH2DCHO     H                                    7.98E-11     0.00      0.0              5       !  3  1  1  1
O           C2H4D                   CH3CDO      H                                    2.66E-11     0.00      0.0              5       !  1  2  1  1
O           C2H4D                   CH3CHO      D                                    2.66E-11     0.00      0.0              5       !  1  3  1  1
O           C2H3D2                  CHD2CHO     H                                    3.99E-11     0.00      0.0              5       !  3  1  1  2
O           C2H3D2                  CH2DCDO     H                                    3.99E-11     0.00      0.0              5       !  3  2  1  2
O           C2H3D2                  CH2DCHO     D                                    3.99E-11     0.00      0.0              5       !  3  3  1  2
O           C2H3D2                  CH3CDO      D                                    1.33E-11     0.00      0.0              5       !  1  4  1  2
O           C2H2D3                  CD3CHO      H                                    1.33E-11     0.00      0.0              5       !  1  1  1  3
O           C2H2D3                  CHD2CDO     H                                    3.99E-11     0.00      0.0              5       !  3  2  1  3
O           C2H2D3                  CHD2CHO     D                                    3.99E-11     0.00      0.0              5       !  3  3  1  3
O           C2H2D3                  CH2DCDO     D                                    3.99E-11     0.00      0.0              5       !  3  4  1  3
O           C2HD4                   CD3CDO      H                                    2.66E-11     0.00      0.0              5       !  1  1  1  4
O           C2HD4                   CD3CHO      D                                    2.66E-11     0.00      0.0              5       !  1  2  1  4
O           C2HD4                   CHD2CDO     D                                    7.98E-11     0.00      0.0              5       !  3  3  1  4
O           C2D5                    CD3CDO      D                                    1.33E-10     0.00      0.0              5       !  1  1  1  5
C           C2H5                    CH3CCH      H                                    2.00E-10     0.00      0.0              5
C           C2H4D                   CH2DCCH     H                                    1.20E-10     0.00      0.0              5       !  3  1  1  1
C           C2H4D                   CH3CCD      H                                    4.00E-11     0.00      0.0              5       !  1  2  1  1
C           C2H4D                   CH3CCH      D                                    4.00E-11     0.00      0.0              5       !  1  3  1  1
C           C2H3D2                  CHD2CCH     H                                    6.00E-11     0.00      0.0              5       !  3  1  1  2
C           C2H3D2                  CH2DCCD     H                                    6.00E-11     0.00      0.0              5       !  3  2  1  2
C           C2H3D2                  CH2DCCH     D                                    6.00E-11     0.00      0.0              5       !  3  3  1  2
C           C2H3D2                  CH3CCD      D                                    2.00E-11     0.00      0.0              5       !  1  4  1  2
C           C2H2D3                  CD3CCH      H                                    2.00E-11     0.00      0.0              5       !  1  1  1  3
C           C2H2D3                  CHD2CCD     H                                    6.00E-11     0.00      0.0              5       !  3  2  1  3
C           C2H2D3                  CHD2CCH     D                                    6.00E-11     0.00      0.0              5       !  3  3  1  3
C           C2H2D3                  CH2DCCD     D                                    6.00E-11     0.00      0.0              5       !  3  4  1  3
C           C2HD4                   CD3CCD      H                                    4.00E-11     0.00      0.0              5       !  1  1  1  4
C           C2HD4                   CD3CCH      D                                    4.00E-11     0.00      0.0              5       !  1  2  1  4
C           C2HD4                   CHD2CCD     D                                    1.20E-10     0.00      0.0              5       !  3  3  1  4
C           C2D5                    CD3CCD      D                                    2.00E-10     0.00      0.0              5       !  1  1  1  5
O           C2H5                    H2CO        CH3                                  2.67E-11     0.00      0.0              5
O           C2H4D                   HDCO        CH3                                  1.07E-11     0.00      0.0              5       !  2  1  1  1
O           C2H4D                   H2CO        CH2D                                 1.60E-11     0.00      0.0              5       !  3  2  1  1
O           C2H3D2                  D2CO        CH3                                  2.67E-12     0.00      0.0              5       !  1  1  1  2
O           C2H3D2                  HDCO        CH2D                                 1.60E-11     0.00      0.0              5       !  6  2  1  2
O           C2H3D2                  H2CO        CHD2                                 8.01E-12     0.00      0.0              5       !  3  3  1  2
O           C2H2D3                  D2CO        CH2D                                 8.01E-12     0.00      0.0              5       !  3  1  1  3
O           C2H2D3                  HDCO        CHD2                                 1.60E-11     0.00      0.0              5       !  6  2  1  3
O           C2H2D3                  H2CO        CD3                                  2.67E-12     0.00      0.0              5       !  1  3  1  3
O           C2HD4                   D2CO        CHD2                                 1.60E-11     0.00      0.0              5       !  3  1  1  4
O           C2HD4                   HDCO        CD3                                  1.07E-11     0.00      0.0              5       !  2  2  1  4
O           C2D5                    D2CO        CD3                                  2.67E-11     0.00      0.0              5       !  1  1  1  5
C2H5OH                              C2H5        OH                                   1.30E-17     0.00   2153.5              2
C2H4DOH                             C2H4D       OH                                   1.08E-17     0.00   2153.5              2       !  5  1  1  1
