       3      40       0      21      30       0       0       2       2
       3      40       0      12      64       0       0       2       2
       3      65       0      15      47       0       0       2       2
       3      66       0       1      73       0       0       2       2
       3      74       0      19      47       0       0       2       2
       3      68       0       1      75       0       0       2       2
       3      76       0      21      47       0       0       2       2
       3      71       0       1      77       0       0       2       2
       3      41       0      19      50       0       0       2       2
       3      75       0       1      78       0       0       2       2
       3      77       0       1      79       0       0       2       2
       3      80       0       4      81       0       0       2       2
       3      82       0      21      40       0       0       2       2
       3      43       0      30      64       0       0       2       2
       3      78       0      15      73       0       0       2       2
       3      79       0       1      83       0       0       2       2
       3      84       0      19      73       0       0       2       2
       3      81       0       1      85       0       0       2       2
       3      85       0       1      86       0       0       2       2
       3      87       0       1      88       0       0       2       2
       3      89       0       4      90       0       0       2       2
       3      86       0      15      83       0       0       2       2
       3      88       0       1      91       0       0       2       2
       3      92       0      19      83       0       0       2       2
       3      90       0       1      93       0       0       2       2
       3      93       0       1      94       0       0       2       2
       3      95       0      19      91       0       0       2       2
       2       7       0       3       6       0       0       2       2
       2       7       0       1      19       0       0       2       2
       2      12       0       3      11       0       0       2       2
       2      12       0       1      21       0       0       2       2
       2      12       0       1      21       0       0       2       2
       2      10       0       5       8       0       0       2       2
       2      10       0       1      51       0       0       2       2
       2      11       0       1      23       0       0       2       2
       2      13       0       1      96       0       0       2       2
       2      16       0       1      49       0       0       2       2
       2      37       0       7      18       0       0       2       2
       2      23       0       5      21       0       0       2       2
       2      24       0      12      18       0       0       2       2
       2      24       0      11      19       0       0       2       2
       2      24       0       7      23       0       0       2       2
       2      24       0       1      33       0       0       2       2
       2      25       0       5      23       0       0       2       2
       2      26       0       5      24       0       0       2       2
       2      27       0      11      21       0       0       2       2
       2      27       0      12      23       0       0       2       2
       2      30       0       3      29       0       0       2       2
       2      30       0       1      64       0       0       2       2
       2      97       0       8      25       0       0       2       2
       2      28       0       5      27       0       0       2       2
       2      28       0      11      23       0       0       2       2
       2      35       0      21      23       0       0       2       2
       5       7       0       1      18       0       0       2       2
       5       7       0       1      46       0       0       2       2
       5       7       0       2       6       0       0       2       2
       6       7       0       1      37       0       0       2       2
       7       8       0       1       1      18       0       2       3
       7       8       0       4      18       0       0       2       2
       7       8       0       1      22       0       0       2       2
       7      11       0       6      12       0       0       2       2
       7      11       0       1      24       0       0       2       2
       7      11       0       1      24       0       0       2       2
       7      15       0       3      19       0       0       2       2
       7      17       0       1      50       0       0       2       2
       7      19       0       3      37       0       0       2       2
       7      20       0       1      69       0       0       2       2
       7      20       0       6      16       0       0       2       2
       7      22       0       6      18       0       0       2       2
       7      23       0      12      18       0       0       2       2
       7      23       0       6      21       0       0       2       2
       7      23       0       1      33       0       0       2       2
       7      56       0       8      22       0       0       2       2
       7      56       0       6      51       0       0       2       2
       7      54       0       1      98       0       0       2       2
       7      24       0      12      37       0       0       2       2
       7      58       0       1      99       0       0       2       2
       7      26       0       6      24       0       0       2       2
       7      26       0       1      36       0       0       2       2
       7      60       0       4      99       0       0       2       2
       7      62       0       1     100       0       0       2       2
       7      27       0      12      24       0       0       2       2
       7      28       0       6      27       0       0       2       2
       7      29       0       1      39       0       0       2       2
       7      29       0       6      30       0       0       2       2
       7      47       0      15      19       0       0       2       2
       7      48       0       1      74       0       0       2       2
       7      50       0      19      19       0       0       2       2
       7      49       0       1      70       0       0       2       2
       7      52       0       4      70       0       0       2       2
       7      55       0      19     101       0       0       2       2
       7      55       0       3      98       0       0       2       2
       7      53       0      19      21       0       0       2       2
       7      35       0      21      24       0       0       2       2
       7      64       0      19      30       0       0       2       2
       7     100       0      37     102       0       0       2       2
       7     103       0      18      30       0       0       2       2
       7      38       0      12      12      37       0       2       3
       7      38       0      24      24       0       0       2       2
       7      38       0      27      37       0       0       2       2
       7      38       0      12      36       0       0       2       2
       7      39       0      30      37       0       0       2       2
       7     104       0      24     102       0       0       2       2
       7     104       0      12     100       0       0       2       2
       7      65       0      19      47       0       0       2       2
       7      40       0      12      39       0       0       2       2
       7      40       0      24      30       0       0       2       2
       7      66       0       1     105       0       0       2       2
       7      74       0      19      50       0       0       2       2
       7      41       0      37      50       0       0       2       2
       7      73       0      19      65       0       0       2       2
       7      75       0       1      84       0       0       2       2
       7     105       0      19      74       0       0       2       2
       7      77       0       1     106       0       0       2       2
       7      43       0      30      39       0       0       2       2
       7      78       0      19      73       0       0       2       2
       7      79       0      19      75       0       0       2       2
       7      84       0      19     105       0       0       2       2
       7      83       0      19      78       0       0       2       2
       7      85       0       1      92       0       0       2       2
       7      87       0       1     107       0       0       2       2
       7      86       0      19      83       0       0       2       2
       7      88       0      19      85       0       0       2       2
       7      92       0      50      84       0       0       2       2
       7      91       0      19      86       0       0       2       2
       7      93       0       1      95       0       0       2       2
       7      95       0      50      92       0       0       2       2
       5       5       0       2       8       0       0       2       2
       5       5       0       1       1      16       0       2       3
       5       5       0       4      16       0       0       2       2
       5       5       0       1      20       0       0       2       2
       5      12       0       2      11       0       0       2       2
       5      12       0       1       1      21       0       2       3
       5      12       0       4      21       0       0       2       2
       5      12       0       1      23       0       0       2       2
       5      10       0       8       8       0       0       2       2
       5      11       0       8      12       0       0       2       2
       5      11       0       2      14       0       0       2       2
       5      11       0       1      25       0       0       2       2
       5      19       0       2      18       0       0       2       2
       5     101       0       1      59       0       0       2       2
       5      37       0       6      18       0       0       2       2
       5      23       0       8      21       0       0       2       2
       5      24       0      11      18       0       0       2       2
       5      24       0       7      25       0       0       2       2
       5      25       0       8      23       0       0       2       2
       5      26       0       8      24       0       0       2       2
       5      27       0       1       1      35       0       2       3
       5      27       0       4      35       0       0       2       2
       5      27       0      11      23       0       0       2       2
       5      27       0      12      25       0       0       2       2
       5      27       0      14      21       0       0       2       2
       5      30       0       1     103       0       0       2       2
       5      30       0       4      64       0       0       2       2
       5      38       0      24      25       0       0       2       2
       6       6       0       1       1      37       0       2       3
       6       6       0       4      37       0       0       2       2
       6       6       0       7       9       0       0       2       2
       6      12       0       7      11       0       0       2       2
       6      12       0       1      24       0       0       2       2
       6      10       0       8       9       0       0       2       2
       6      11       0       1      26       0       0       2       2
       6      11       0       9      12       0       0       2       2
       6      11       0       7      14       0       0       2       2
       6      13       0       9       9       0       0       2       2
       6      14       0       9      11       0       0       2       2
       6      19       0       7      18       0       0       2       2
       6      24       0       1      36       0       0       2       2
       6      24       0       1      12      37       0       2       3
       6      24       0      11      37       0       0       2       2
       6      30       0       7      29       0       0       2       2
       6      30       0       1      39       0       0       2       2
       6      38       0      24      26       0       0       2       2
       6      38       0      11      36       0       0       2       2
       8       8       0       5      10       0       0       2       2
       8       8       0       4      51       0       0       2       2
       8       8       0       1      56       0       0       2       2
       8      12       0       1      25       0       0       2       2
       8      12       0       1       4      21       0       2       3
       8       9       0       5      13       0       0       2       2
       8      11       0      10      12       0       0       2       2
       8      11       0       5      14       0       0       2       2
       8      11       0       4      25       0       0       2       2
       8      11       0       4     108       0       0       2       2
       8      13       0       9      10       0       0       2       2
       8      14       0      10      11       0       0       2       2
       8      19       0       5      18       0       0       2       2
       8     101       0       1      61       0       0       2       2
       8      23       0      10      21       0       0       2       2
       8      24       0      14      18       0       0       2       2
       8      25       0      10      23       0       0       2       2
       8      26       0      10      24       0       0       2       2
       8      27       0      14      23       0       0       2       2
       8      27       0      11      25       0       0       2       2
       8      27       0       5      28       0       0       2       2
       8      30       0       1     109       0       0       2       2
       8      38       0      25      26       0       0       2       2
       8      28       0      10      27       0       0       2       2
       8      32       0      10      29       0       0       2       2
       9      12       0       6      11       0       0       2       2
       9      12       0       4      24       0       0       2       2
       9      12       0       1      26       0       0       2       2
      10      12       0       8      11       0       0       2       2
      11      12       0       1      27       0       0       2       2
      12      13       0       9      11       0       0       2       2
      12      14       0      11      11       0       0       2       2
      12      15       0       3      21       0       0       2       2
      12      15       0       3      21       0       0       2       2
      12      17       0       2      21       0       0       2       2
      12      19       0       3      24       0       0       2       2
      12      19       0       7      21       0       0       2       2
      12      16       0      11      17       0       0       2       2
      12      16       0       5      21       0       0       2       2
      12      18       0      11      19       0       0       2       2
      12      18       0       6      21       0       0       2       2
      12      18       0       1      33       0       0       2       2
      12      20       0       1      34       0       0       2       2
      12      22       0       4      33       0       0       2       2
      12      37       0       7      24       0       0       2       2
      12      51       0       5      25       0       0       2       2
      12      51       0      11      20       0       0       2       2
      12      51       0       8      23       0       0       2       2
      12      51       0       4      34       0       0       2       2
      12      23       0       1      35       0       0       2       2
      12      23       0      11      21       0       0       2       2
      12      56       0       8      25       0       0       2       2
      12      56       0       1     110       0       0       2       2
      12      54       0       1     111       0       0       2       2
      12      24       0       7      27       0       0       2       2
      12      25       0       1      11      21       0       2       3
      12      25       0      11      23       0       0       2       2
      12      58       0       4     111       0       0       2       2
      12      58       0       1       1     111       0       2       3
      12      26       0      11      24       0       0       2       2
      12      26       0       6      27       0       0       2       2
      12      26       0       1      38       0       0       2       2
      12      60       0       1     112       0       0       2       2
      12      62       0       1     104       0       0       2       2
      12     113       0      11      60       0       0       2       2
      12     114       0      11      62       0       0       2       2
      12     114       0       4     104       0       0       2       2
      12     114       0       1      72       0       0       2       2
      12      28       0      11      27       0       0       2       2
      12      29       0      11      30       0       0       2       2
      12      29       0       1      40       0       0       2       2
      12      31       0      11      28       0       0       2       2
      12      32       0      11      29       0       0       2       2
      12      47       0      15      21       0       0       2       2
      12      48       0      17      21       0       0       2       2
      12      50       0      19      21       0       0       2       2
      12      67       0      16      21       0       0       2       2
      12      53       0      21      21       0       0       2       2
      12      55       0       3     111       0       0       2       2
      12      55       0      21     101       0       0       2       2
      12      59       0       2     111       0       0       2       2
      12      33       0      21      24       0       0       2       2
      12      33       0      19      27       0       0       2       2
      12      98       0      24     101       0       0       2       2
      12      98       0       7     111       0       0       2       2
      12      63       0      21     102       0       0       2       2
      12     115       0      21      62       0       0       2       2
      12      35       0      21      27       0       0       2       2
      12      36       0      24      24       0       0       2       2
      12      36       0      27      37       0       0       2       2
      12      64       0      21      30       0       0       2       2
      12      64       0       3      40       0       0       2       2
      12     103       0       1      42       0       0       2       2
      12     103       0      11      64       0       0       2       2
      12      38       0      24      27       0       0       2       2
      12     116       0       1      21     114       0       2       3
      12      39       0      24      30       0       0       2       2
      12      39       0       7      40       0       0       2       2
      12     117       0      21     118       0       0       2       2
      12     117       0       3     119       0       0       2       2
      12      72       0      11     104       0       0       2       2
      12      65       0      21      47       0       0       2       2
      12      40       0      27      30       0       0       2       2
      12      66       0      21      48       0       0       2       2
      12      74       0      21      50       0       0       2       2
      12     119       0      27     118       0       0       2       2
      12     120       0      21      98       0       0       2       2
      12     121       0      21      55       0       0       2       2
      12      76       0      21      53       0       0       2       2
      12     122       0      21      63       0       0       2       2
      12     123       0      21     115       0       0       2       2
      12      73       0      21      65       0       0       2       2
      12      42       0      30      35       0       0       2       2
      12      42       0      21      40       0       0       2       2
      12      75       0      21      66       0       0       2       2
      12     105       0      21      74       0       0       2       2
      12      82       0      27      40       0       0       2       2
      12     124       0      21     121       0       0       2       2
      12      43       0      30      40       0       0       2       2
      12     125       0      21     122       0       0       2       2
      12      78       0      21      73       0       0       2       2
      12      79       0      21      75       0       0       2       2
      12      84       0      21     105       0       0       2       2
      12     126       0      21     124       0       0       2       2
      12     127       0      21     125       0       0       2       2
      12      83       0      21      78       0       0       2       2
      12      85       0      21      79       0       0       2       2
      12      86       0      21      83       0       0       2       2
      12      88       0      21      85       0       0       2       2
      12      92       0      33      78       0       0       2       2
      12      91       0      21      86       0       0       2       2
      12      93       0      21      88       0       0       2       2
      12      95       0      33      86       0       0       2       2
      12      94       0      21      91       0       0       2       2
       9      10       0       8      13       0       0       2       2
       9      11       0      12      13       0       0       2       2
       9      11       0       6      14       0       0       2       2
       9      24       0       1      11      37       0       2       3
       9      24       0      14      37       0       0       2       2
      10      11       0       8      14       0       0       2       2
      10      19       0       8      18       0       0       2       2
      10      27       0       8      28       0       0       2       2
      10      30       0       8      29       0       0       2       2
      11      11       0      12      14       0       0       2       2
      11      13       0       9      14       0       0       2       2
      11      44       0      12      45       0       0       2       2
      11      19       0      12      18       0       0       2       2
      11      19       0       1      33       0       0       2       2
      11      16       0       8      21       0       0       2       2
      11      16       0      14      17       0       0       2       2
      11      16       0       1      34       0       0       2       2
      11      18       0      14      19       0       0       2       2
      11      18       0       9      21       0       0       2       2
      11      20       0      14      16       0       0       2       2
      11      21       0       1      35       0       0       2       2
      11     101       0       1     111       0       0       2       2
      11      23       0      14      21       0       0       2       2
      11      56       0      14      51       0       0       2       2
      11      56       0      12     128       0       0       2       2
      11      24       0       1      38       0       0       2       2
      11      25       0      14      23       0       0       2       2
      11      25       0       1     129       0       0       2       2
      11     108       0       1       4      35       0       2       3
      11      26       0      14      24       0       0       2       2
      11      30       0       1      40       0       0       2       2
      11      28       0      14      27       0       0       2       2
      11      31       0      14      28       0       0       2       2
      11      32       0      14      29       0       0       2       2
      11      36       0      24      26       0       0       2       2
      11      36       0      28      37       0       0       2       2
      11      64       0       1      42       0       0       2       2
      11     111       0       1     130       0       0       2       2
      11      40       0       1      82       0       0       2       2
      11      41       0      18      33       0       0       2       2
      13      19       0       9      18       0       0       2       2
      13      19       0       1     131       0       0       2       2
      14      44       0      11      45       0       0       2       2
      14      28       0      11      31       0       0       2       2
      10      15       0       1      52       0       0       2       2
      15      16       0       1      66       0       0       2       2
      15      51       0       1      71       0       0       2       2
      15      27       0      21      21       0       0       2       2
      15      30       0       3      64       0       0       2       2
      16      17       0       1      68       0       0       2       2
      17      18       0       1      70       0       0       2       2
      17      46       0       1      70       0       0       2       2
      17      30       0       1     132       0       0       2       2
      17      27       0      21      23       0       0       2       2
      17      49       0       1      77       0       0       2       2
      17      64       0       1     133       0       0       2       2
      17      68       0       1      81       0       0       2       2
      17      41       0      19      70       0       0       2       2
      17      77       0       1      87       0       0       2       2
      17      81       0       1      90       0       0       2       2
      17      87       0       1     134       0       0       2       2
      19      19       0      15      37       0       0       2       2
      16      19       0       1      70       0       0       2       2
      19      46       0       1      41       0       0       2       2
      18      19       0       1      41       0       0       2       2
      19      51       0      18      20       0       0       2       2
      19      51       0       1     135       0       0       2       2
      19      23       0      18      21       0       0       2       2
      19      24       0      21      37       0       0       2       2
      19      24       0       7      33       0       0       2       2
      19      25       0      18      23       0       0       2       2
      19     128       0      18      56       0       0       2       2
      19      26       0      18      24       0       0       2       2
      19      27       0      21      24       0       0       2       2
      19      27       0      12      33       0       0       2       2
      19      30       0       3      39       0       0       2       2
      19      38       0      24      33       0       0       2       2
      19     113       0      18      60       0       0       2       2
      19      68       0       1     106       0       0       2       2
      19      81       0       1     107       0       0       2       2
      19      90       0       1     136       0       0       2       2
      16     101       0       4     121       0       0       2       2
      16      24       0       1      18      21       0       2       3
      16      66       0       1      81       0       0       2       2
      20      27       0      23      25       0       0       2       2
      20      27       0      16      28       0       0       2       2
      21      26       0       6      35       0       0       2       2
      21      27       0      12      35       0       0       2       2
      21      28       0      11      35       0       0       2       2
      21      29       0       1      42       0       0       2       2
      21      36       0      35      37       0       0       2       2
      21      38       0      24      35       0       0       2       2
      27      37       0      12      36       0       0       2       2
      21     101       0       3     111       0       0       2       2
      24     101       0       7     111       0       0       2       2
      27     101       0      12     111       0       0       2       2
      35     101       0      21     111       0       0       2       2
      51     101       0       4     137       0       0       2       2
      23      23       0       4      21      21       0       2       3
      23      23       0      21      25       0       0       2       2
      23      24       0      21      26       0       0       2       2
      23      26       0      24      25       0       0       2       2
      23      27       0      11      35       0       0       2       2
      23      27       0      21      28       0       0       2       2
      23      28       0      25      27       0       0       2       2
      24      24       0      27      37       0       0       2       2
      24      24       0      12      36       0       0       2       2
      24      26       0      11      36       0       0       2       2
      24      27       0      12      38       0       0       2       2
      24      30       0      12      39       0       0       2       2
      24      30       0       7      40       0       0       2       2
      24      33       0      21      36       0       0       2       2
      24      33       0      35      37       0       0       2       2
      24      36       0      37      38       0       0       2       2
      25      28       0      23      31       0       0       2       2
      27     102       0      12     104       0       0       2       2
      27      30       0      12      40       0       0       2       2
      27      33       0      24      35       0       0       2       2
      27      33       0      21      38       0       0       2       2
      27      40       0      12      82       0       0       2       2
      29      30       0       1      43       0       0       2       2
      30      40       0      12      43       0       0       2       2
      30      82       0      40      40       0       0       2       2
      28      28       0      27      31       0       0       2       2
      29      29       0      30      32       0       0       2       2
      41      66       0      19     106       0       0       2       2
       3      57       0       4      68       0       0       2       2
      11      12       0       1      27       0       0       2       2
       7      51       0       8      18       0       0       2       2
       2     128       0       8      51       0       0       2       2
       6      27       0      11      24       0       0       2       2
       6      27       0      12      26       0       0       2       2
       2      24       0       6      21       0       0       2       2
       1     138       0     139     140       0       0       2       2
       1     141       0       4     142       0       0       2       2
       5     143       0       4     141       0       0       2       2
       1     144       0       4     141       0       0       2       2
       1     145       0       4     144       0       0       2       2
      10     143       0       4     145       0       0       2       2
       1     146       0       4     145       0       0       2       2
       1     147       0       4     146       0       0       2       2
      14     148       0       4     149       0       0       2       2
      17     143       0       4     150       0       0       2       2
      18     148       0       4     151       0       0       2       2
      20     143       0       4     152       0       0       2       2
       1     153       0       4     152       0       0       2       2
      51     143       0       1       4     152       0       2       3
      51     143       0       4     153       0       0       2       2
       1     154       0       4     153       0       0       2       2
      23     143       0       4     155       0       0       2       2
      23     143       0      21     140       0       0       2       2
      96     143       0       9     144       0       0       2       2
      96     143       0       5     156       0       0       2       2
      56     143       0       4     154       0       0       2       2
       1     157       0       4     154       0       0       2       2
      54     143       0       4     158       0       0       2       2
       1     159       0       4     158       0       0       2       2
      25     143       0       1       4     155       0       2       3
      25     143       0       4     160       0       0       2       2
     128     143       0       1       4     154       0       2       3
       1     161       0       4     157       0       0       2       2
     128     143       0       4       4     153       0       2       3
      58     143       0       4     159       0       0       2       2
      26     143       0       4     162       0       0       2       2
      60     143       0       4     163       0       0       2       2
      97     143       0       4     164       0       0       2       2
      97     143       0      14     145       0       0       2       2
      97     143       0       4       4     160       0       2       3
     113     143       0       4     165       0       0       2       2
      29     143       0       4     166       0       0       2       2
       1     167       0       4     166       0       0       2       2
      32     143       0       4     167       0       0       2       2
      32     143       0       1       4     166       0       2       3
       1     168       0       4     167       0       0       2       2
       1     169       0       4     168       0       0       2       2
      48     143       0       4     170       0       0       2       2
      49     143       0       4     171       0       0       2       2
      67     143       0       4     171       0       0       2       2
       1     172       0       4     171       0       0       2       2
      52     143       0       4     172       0       0       2       2
       1     173       0       4     174       0       0       2       2
      57     143       0       4     175       0       0       2       2
      59     143       0       4     176       0       0       2       2
     143     177       0       4     178       0       0       2       2
     143     177       0      18     145       0       0       2       2
      61     143       0       4     179       0       0       2       2
      99     143       0       4     180       0       0       2       2
     143     181       0       4     182       0       0       2       2
       1     183       0       4     184       0       0       2       2
      35     143       0      12     160       0       0       2       2
       1     185       0      12     160       0       0       2       2
      36     143       0      12     186       0       0       2       2
     103     143       0       4     187       0       0       2       2
      38     143       0      11     162       0       0       2       2
       1     188       0      11     162       0       0       2       2
     112     143       0       4     189       0       0       2       2
      66     143       0       4     190       0       0       2       2
      68     143       0       4     191       0       0       2       2
      71     143       0       4     192       0       0       2       2
       1     193       0      19     194       0       0       2       2
     135     143       0       4     195       0       0       2       2
